TimeStamp	Reference	Position	Speed	Current	Voltage	Error	Kp x Error	Error Sum / Ti	Td x Delta PV	PID Output			TimeStamp	Position		TimeStamp	Reference	Position
5.4	9.999237	8.74	6.597222	2.081324	6.85073	1.258869	6.037995	14.070344	-12.343023	7.762264								
5.41	9.999237	9.66	6.25	1.134221	3.950955	0.337224	1.612879	14.47013	-11.61059	4.469368								
5.42	9.999237	10.5	5.555556	-0.155452	1.252742	-0.502022	-2.415503	14.427405	-10.572976	1.435874								
5.43	9.999237	11.28	5.208333	-1.145736	-1.83033	-1.283284	-6.166171	13.981842	-9.843595	-2.030976								
5.44	9.999237	11.98	4.513889	-2.300108	-4.62693	-1.982147	-9.520104	13.163958	-8.80293	-5.162127								
5.45	9.999237	12.62	4.166667	-3.039942	-7.711549	-2.623026	-12.596323	12.010376	-8.073548	-8.662547								
5.46	9.999237	13.18	3.819444	-6.082764	-10.452147	-3.181506	-15.275807	10.560769	-7.035935	-11.754025								
5.47	9.999237	13.66	3.125	-9.635121	-13.097012	-3.660639	-17.576867	8.848707	-6.034943	-14.766155								
5.48	9.999237	14.06	2.777778	-12.980209	-15.712282	-4.063478	-19.511711	6.916915	-5.073625	-17.671473								
5.48	9.999237	14.06	2.777778	-12.980209	-15.712282	-4.063478	-19.511711	6.916915	-5.073625	-17.671473								
5.49	9.999237	14.38	2.083333	-16.325297	-17.960241	-4.380865	-21.034562	4.805066	-3.996338	-20.228885								
5.5	9.999237	14.58	1.041667	-18.029507	-19.494669	-4.582284	-22.001984	2.56199	-2.537575	-21.980621								
5.51	9.999237	14.52	-1.041667	-22.11443	-18.357485	-4.521248	-21.70901	0.285344	0.770581	-20.656138								
5.52	9.999237	14.18	-2.777778	-19.437208	-15.697155	-4.182498	-20.082399	-1.890593	4.271	-17.705043								
5.53	9.999237	13.66	-3.819444	-13.164448	-13.206028	-3.660639	-17.576867	-3.852903	6.578164	-14.854658								
5.54	9.999237	13.1	-4.166667	-7.467434	-11.901047	-3.102159	-14.897383	-5.543603	7.038987	-13.405051								
5.55	9.999237	12.56	-3.472222	-5.20475	-11.085352	-2.56199	-12.303349	-6.95964	6.80705	-12.458991								
5.56	9.999237	12.04	-3.472222	-3.984167	-10.121409	-2.043183	-9.813077	-8.113222	6.538491	-11.39086								
5.57	9.999237	11.56	-3.125	-3.106153	-9.299198	-1.560998	-7.499809	-9.013504	6.077668	-10.438697								
5.58	9.999237	11.1	-3.125	-2.875855	-8.188318	-1.103227	-5.30251	-9.681849	5.769436	-9.217975								
5.59	9.999237	10.7	-2.777778	-2.553436	-7.571918	-0.703441	-3.382925	-10.133516	5.040055	-8.479438								
5.6	9.999237	10.3	-2.777778	-2.346168	-6.022797	-0.300603	-1.448081	-10.386816	5.076677	-6.761273								
5.61	9.999237	9.96	-2.430556	-1.97769	-5.34649	0.038148	0.178531	-10.450904	4.271	-6.004425								
5.62	9.999237	9.62	-2.430556	-1.793451	-3.80516	0.376898	1.80209	-10.350195	4.271	-4.280156								
5.63	9.999237	9.3	-2.430556	-1.122706	-2.428667	0.697337	3.3402	-10.081636	4.039063	-2.705425								
5.64	9.999237	9	-2.083333	-0.546959	-1.012473	0.996414	4.7776	-9.657435	3.770504	-1.112383								
5.64	9.999237	9	-2.083333	-0.546959	-1.012473	0.996414	4.7776	-9.657435	3.770504	-1.112383								
5.65	9.999237	8.72	-1.736111	0.051817	0.481666	1.27718	6.123445	-9.089799	3.538567	0.569162								
5.66	9.999237	8.46	-1.736111	0.650594	1.975477	1.536584	7.368582	-8.387884	3.270008	2.247654								
5.67	9.999237	8.26	-1.041667	1.275279	2.891831	1.738003	8.336004	-7.570001	2.540627	3.303578								
5.68	9.999237	8.08	-1.041667	1.574667	4.244132	1.918059	9.199664	-6.657511	2.269017	4.808118								
5.69	9.999237	7.94	-1.041667	1.989205	5.305166	2.058442	9.874113	-5.662623	1.771572	5.980011								
5.7	9.999237	7.86	-0.347222	2.104354	5.883911	2.137789	10.255589	-4.615854	1.002518	6.6392								
5.71	9.999237	7.8	-0.347222	2.242533	6.896715	2.198825	10.548562	-3.532464	0.770581	7.783627								
5.72	9.999237	7.78	-0.347222	2.449802	7.473012	2.217136	10.637064	-2.42771	0.233463	8.439765								
5.73	9.999237	7.8	0.347222	2.495862	7.955142	2.198825	10.548562	-1.326009	-0.230411	8.98909								
5.74	9.999237	7.84	0.347222	2.703131	8.491045	2.159152	10.35935	-0.236515	-0.49897	9.620813								
5.75	9.999237	7.88	0.347222	2.79525	9.253859	2.116426	10.151827	0.831617	-0.535592	10.4448								
5.76	9.999237	7.94	0.347222	3.765383	9.739022	2.058442	9.874113	1.875334	-0.727855	11.01854								
5.77	9.999237	7.98	0.347222	4.133861	10.713802	2.018769	9.684901	2.894636	-0.49897	12.077516								
5.78	9.999237	8.02	0.347222	5.538683	11.426477	1.979095	9.492638	3.892576	-0.49897	12.883192								
5.79	9.999237	8.08	0.347222	6.186398	11.767822	1.918059	9.199664	4.866102	-0.767529	13.295186								
5.8	9.999237	8.18	0.694444	7.52213	11.715754	1.81735	8.717479	5.799954	-1.268025	13.246357								
5.8	9.999237	8.18	0.694444	7.52213	11.715754	1.81735	8.717479	5.799954	-1.268025	13.246357								
5.81	9.999237	8.3	1.041667	7.61425	11.80831	1.698329	8.146792	6.675822	-1.49691	13.322652								
5.82	9.999237	8.44	1.041667	7.27168	11.671364	1.557946	7.472343	7.490654	-1.768521	13.191424								
5.83	9.999237	8.6	1.041667	6.854264	11.47093	1.399252	6.709392	8.229191	-1.997406	12.938125								
5.84	9.999237	8.76	1.388889	6.393667	11.330051	1.237507	5.934234	8.88838	-2.037079	12.782483								
5.85	9.999237	8.92	1.388889	6.117308	11.181747	1.078813	5.171283	9.465171	-1.997406	12.635996								
5.86	9.999237	9.08	1.041667	5.84095	10.896134	0.917067	4.396124	9.962615	-2.037079	12.318608								
5.87	9.999237	9.22	1.041667	5.679741	10.892564	0.776684	3.721675	10.386816	-1.768521	12.336919								
5.88	9.999237	9.36	0.694444	5.792012	10.699775	0.639353	3.062486	10.740826	-1.728847	12.071412								
5.89	9.999237	9.5	1.041667	5.702771	10.317578	0.49897	2.388037	11.024643	-1.768521	11.641108								
5.9	9.999237	9.62	0.694444	5.219144	10.163148	0.376898	1.80209	11.241321	-1.536584	11.503777								
5.91	9.999237	9.74	0.694444	4.732638	9.835448	0.257877	1.231403	11.400015	-1.49691	11.131456								
5.92	9.999237	9.84	0.694444	4.594458	9.739022	0.157168	0.749218	11.503777	-1.268025	10.981918								
5.93	9.999237	9.92	0.694444	4.617488	9.687634	0.077821	0.367742	11.561761	-0.999466	10.926986								
5.94	9.999237	9.96	0.347222	4.640518	9.983357	0.038148	0.178531	11.589227	-0.49897	11.265736								
5.95	9.999237	10.02	0.347222	4.985966	9.446648	-0.022889	-0.114443	11.592279	-0.767529	10.707256								
5.96	9.999237	10.04	0	4.456279	9.835448	-0.041199	-0.202945	11.573968	-0.230411	11.13756								
5.97	9.999237	10.06	0	5.101116	9.69716	-0.062562	-0.306706	11.549554	-0.267033	10.972763								
5.98	9.999237	10.06	0	5.008996	9.931874	-0.062562	-0.306706	11.515984	0.001526	11.207752								
5.99	9.999237	10.08	0	5.446564	9.60067	-0.080873	-0.395209	11.479362	-0.230411	10.85069								
6	9.999237	10.08	0	5.008996	9.790442	-0.080873	-0.395209	11.439689	0.001526	11.042954								
6.01	9.999237	10.08	0	5.354444	9.735831	-0.080873	-0.395209	11.396963	0.001526	11.000229								
6.02	9.999237	10.08	0	5.377474	9.690809	-0.080873	-0.395209	11.35729	0.001526	10.960555								
6.03	9.999237	10.1	0.347222	5.242173	9.308154	-0.102235	-0.495918	11.308461	-0.267033	10.542458								
6.04	9.999237	10.1	0	4.686578	9.501069	-0.102235	-0.495918	11.25658	0.001526	10.759136								
6.05	9.999237	10.1	0	4.939906	9.449744	-0.102235	-0.495918	11.2047	0.001526	10.707256								
6.06	9.999237	10.1	0	4.916877	9.446648	-0.102235	-0.495918	11.152819	0.001526	10.655375								
6.07	9.999237	10.1	0	4.893847	9.404612	-0.102235	-0.495918	11.100938	0.001526	10.603494								
6.08	9.999237	10.1	0	4.824757	9.350254	-0.102235	-0.495918	11.049058	0.001526	10.551614								
6.09	9.999237	10.1	0	4.732638	9.317301	-0.102235	-0.495918	10.997177	0.001526	10.499733								
6.1	9.999237	10.1	0	4.594458	9.256892	-0.102235	-0.495918	10.945296	0.001526	10.447852								
6.11	9.999237	10.1	0	4.640518	9.208679	-0.102235	-0.495918	10.893416	0.001526	10.395972								
6.12	9.999237	10.1	0	4.548399	9.154651	-0.102235	-0.495918	10.841535	0.001526	10.344091								
6.12	9.999237	10.1	0	4.548399	9.154651	-0.102235	-0.495918	10.841535	0.001526	10.344091								
6.13	9.999237	10.1	0	4.548399	9.112253	-0.102235	-0.495918	10.789654	0.001526	10.29221								
6.14	9.999237	10.1	0	4.456279	9.06404	-0.102235	-0.495918	10.737774	0.001526	10.24033								
6.15	9.999237	10.1	0	4.41022	9.010104	-0.102235	-0.495918	10.685893	0.001526	10.188449								
6.16	9.999237	10.1	0	4.36416	8.970553	-0.102235	-0.495918	10.634012	0.001526	10.136568								
6.17	9.999237	10.1	0	4.34113	8.919401	-0.102235	-0.495918	10.582132	0.001526	10.084688								
6.18	9.999237	10.1	0	4.202951	8.874095	-0.102235	-0.495918	10.530251	0.001526	10.032807								
6.19	9.999237	10.1	0	4.156891	8.825866	-0.102235	-0.495918	10.47837	0.001526	9.980926								
6.2	9.999237	10.1	0	4.110831	8.774763	-0.102235	-0.495918	10.42649	0.001526	9.929046								
6.21	9.999237	10.1	0	3.969773	8.72655	-0.102235	-0.495918	10.374609	0.001526	9.877165								
6.22	9.999237	10.1	0	3.972652	8.68118	-0.102235	-0.495918	10.322728	0.001526	9.825284								
6.23	9.999237	10.1	0	3.811443	8.635779	-0.102235	-0.495918	10.270848	0.001526	9.773404								
6.24	9.999237	10.1	0	3.834473	8.581911	-0.102235	-0.495918	10.218967	0.001526	9.721523								
6.25	9.999237	10.1	0	3.693415	8.533698	-0.102235	-0.495918	10.167086	0.001526	9.669642								
6.26	9.999237	10.1	0	3.716445	8.485485	-0.102235	-0.495918	10.115206	0.001526	9.617762								
6.27	9.999237	10.1	0	3.558114	8.431916	-0.102235	-0.495918	10.063325	0.001526	9.565881								
6.28	9.999237	10.1	0	3.555236	8.442801	-0.102235	-0.495918	10.011444	0.001526	9.514								
6.28	9.999237	10.1	0	3.555236	8.442801	-0.102235	-0.495918	10.011444	0.001526	9.514								
6.29	9.999237	10.1	0	3.532206	8.389059	-0.102235	-0.495918	9.959564	0.001526	9.462119								
6.3	9.999237	10.1	0	3.465995	8.340846	-0.102235	-0.495918	9.907683	0.001526	9.410239								
6.31	9.999237	10.1	0	3.442965	8.29535	-0.102235	-0.495918	9.855802	0.001526	9.358358								
6.32	9.999237	10.1	0	3.417056	8.236485	-0.102235	-0.495918	9.803922	0.001526	9.306477								
6.33	9.999237	10.1	0	3.324937	8.188318	-0.102235	-0.495918	9.752041	0.001526	9.254597								
6.34	9.999237	10.1	0	3.255847	8.150663	-0.102235	-0.495918	9.70016	0.001526	9.202716								
6.35	9.999237	10.1	0	3.232818	8.110396	-0.102235	-0.495918	9.64828	0.001526	9.150835								
6.36	9.999237	10.1	0	3.117668	8.051568	-0.102235	-0.495918	9.596399	0.001526	9.098955								
6.37	9.999237	10.1	0	3.094638	8.003355	-0.102235	-0.495918	9.544518	0.001526	9.047074								
6.38	9.999237	10.1	0	3.094638	7.955142	-0.102235	-0.495918	9.492638	0.001526	8.995193								
6.39	9.999237	10.1	0	3.071608	7.906929	-0.102235	-0.495918	9.440757	0.001526	8.943313								
6.4	9.999237	10.1	0	3.048579	7.858716	-0.102235	-0.495918	9.388876	0.001526	8.891432								
6.41	9.999237	10.1	0	3.048579	7.815621	-0.102235	-0.495918	9.336995	0.001526	8.839551								
6.42	9.999237	10.1	0	3.048579	7.764833	-0.102235	-0.495918	9.285115	0.001526	8.787671								
6.43	9.999237	10.1	0	3.002519	7.711549	-0.102235	-0.495918	9.233234	0.001526	8.73579								
6.44	9.999237	10.1	0	2.956459	7.668376	-0.102235	-0.495918	9.181353	0.001526	8.683909								
6.44	9.999237	10.1	0	2.956459	7.668376	-0.102235	-0.495918	9.181353	0.001526	8.683909								
6.45	9.999237	10.1	0	2.933429	7.625139	-0.102235	-0.495918	9.129473	0.001526	8.632029								
6.46	9.999237	10.1	0	2.956459	7.571918	-0.102235	-0.495918	9.077592	0.001526	8.580148								
6.47	9.999237	10.1	0	2.88737	7.521225	-0.102235	-0.495918	9.025711	0.001526	8.528267								
6.48	9.999237	10.1	0	2.933429	7.473012	-0.102235	-0.495918	8.973831	0.001526	8.476387								
6.49	9.999237	10.1	0	2.86434	7.429665	-0.102235	-0.495918	8.92195	0.001526	8.424506								
6.5	9.999237	10.1	0	2.86434	7.424799	-0.102235	-0.495918	8.870069	0.001526	8.372625								
6.51	9.999237	10.1	0	2.84131	7.376586	-0.102235	-0.495918	8.818189	0.001526	8.320745								
6.52	9.999237	10.1	0	2.86434	7.328373	-0.102235	-0.495918	8.766308	0.001526	8.268864								
6.53	9.999237	10.1	0	2.88737	7.270768	-0.102235	-0.495918	8.714427	0.001526	8.216983								
6.54	9.999237	10.1	0	2.86434	7.231947	-0.102235	-0.495918	8.662547	0.001526	8.165103								
6.55	9.999237	10.1	0	2.81828	7.174466	-0.102235	-0.495918	8.610666	0.001526	8.113222								
6.56	9.999237	10.1	0	2.703131	7.133183	-0.102235	-0.495918	8.558785	0.001526	8.061341								
6.57	9.999237	10.1	0	2.77222	7.087308	-0.102235	-0.495918	8.506905	0.001526	8.009461								
6.58	9.999237	10.1	0	2.74919	7.039095	-0.102235	-0.495918	8.455024	0.001526	7.95758								
6.59	9.999237	10.1	0	2.74919	6.990882	-0.102235	-0.495918	8.403143	0.001526	7.905699								
6.6	9.999237	10.1	0	2.72616	6.951768	-0.102235	-0.495918	8.351263	0.001526	7.853819								
6.61	9.999237	10.1	0	2.680101	6.894456	-0.102235	-0.495918	8.299382	0.001526	7.801938								
6.62	9.999237	10.1	0	2.634041	6.846243	-0.102235	-0.495918	8.247501	0.001526	7.750057								
6.63	9.999237	10.1	0	2.657071	6.802485	-0.102235	-0.495918	8.195621	0.001526	7.698177								
6.64	9.999237	10.1	0	2.634041	6.749817	-0.102235	-0.495918	8.14374	0.001526	7.646296								
6.65	9.999237	10.1	0	2.703131	6.701604	-0.102235	-0.495918	8.091859	0.001526	7.594415								
6.66	9.999237	10.1	0	2.657071	6.653391	-0.102235	-0.495918	8.039979	0.001526	7.542535								
6.67	9.999237	10.1	0	2.587981	6.607343	-0.102235	-0.495918	7.988098	0.001526	7.490654								
6.68	9.999237	10.1	0	2.611011	6.556965	-0.102235	-0.495918	7.936217	0.001526	7.438773								
6.69	9.999237	10.1	0	2.587981	6.50662	-0.102235	-0.495918	7.884337	0.001526	7.386893								
6.7	9.999237	10.1	0	2.518892	6.460539	-0.102235	-0.495918	7.832456	0.001526	7.335012								
6.71	9.999237	10.1	0	2.587981	6.410226	-0.102235	-0.495918	7.780575	0.001526	7.283131								
6.72	9.999237	10.1	0	2.541922	6.42073	-0.102235	-0.495918	7.728695	0.001526	7.23125								
6.73	9.999237	10.1	0	2.518892	6.368284	-0.102235	-0.495918	7.676814	0.001526	7.17937								
6.74	9.999237	10.1	0	2.611011	6.322109	-0.102235	-0.495918	7.624933	0.001526	7.127489								
6.75	9.999237	10.1	0	2.495862	6.265634	-0.102235	-0.495918	7.573053	0.001526	7.075608								
6.76	9.999237	10.1	0	2.495862	6.219475	-0.102235	-0.495918	7.521172	0.001526	7.023728								
6.76	9.999237	10.1	0	2.495862	6.219475	-0.102235	-0.495918	7.521172	0.001526	7.023728								
6.77	9.999237	10.1	0	2.449802	6.173284	-0.102235	-0.495918	7.469291	0.001526	6.971847								
6.78	9.999237	10.1	0	2.449802	6.127061	-0.102235	-0.495918	7.417411	0.001526	6.919966								
6.79	9.999237	10.1	0	2.380712	6.074836	-0.102235	-0.495918	7.36553	0.001526	6.868086								
6.8	9.999237	10.1	0	2.403742	6.022797	-0.102235	-0.495918	7.313649	0.001526	6.816205								
6.81	9.999237	10.1	0	2.403742	5.97841	-0.102235	-0.495918	7.261769	0.001526	6.764324								
6.82	9.999237	10.1	0	2.403742	5.93214	-0.102235	-0.495918	7.209888	0.001526	6.712444								
6.83	9.999237	10.1	0	2.380712	5.876322	-0.102235	-0.495918	7.158007	0.001526	6.660563								
6.84	9.999237	10.1	0	2.380712	5.843328	-0.102235	-0.495918	7.106126	0.001526	6.608682								
6.85	9.999237	10.1	0	2.380712	5.785558	-0.102235	-0.495918	7.054246	0.001526	6.556802								
6.86	9.999237	10.1	0	2.380712	5.739225	-0.102235	-0.495918	7.002365	0.001526	6.504921								
6.87	9.999237	10.1	0	2.380712	5.690996	-0.102235	-0.495918	6.950484	0.001526	6.45304								
6.88	9.999237	10.1	0	2.265563	5.640919	-0.102235	-0.495918	6.898604	0.001526	6.40116								
6.89	9.999237	10.1	0	2.311623	5.592706	-0.102235	-0.495918	6.846723	0.001526	6.349279								
6.9	9.999237	10.1	0	2.288593	5.548126	-0.102235	-0.495918	6.794842	0.001526	6.297398								
6.91	9.999237	10.1	0	2.311623	5.499882	-0.102235	-0.495918	6.742962	0.001526	6.245518								
6.92	9.999237	10.1	0	2.265563	5.448067	-0.102235	-0.495918	6.691081	0.001526	6.193637								
6.92	9.999237	10.1	0	2.265563	5.448067	-0.102235	-0.495918	6.691081	0.001526	6.193637								
6.93	9.999237	10.1	0	2.265563	5.398085	-0.102235	-0.495918	6.6392	0.001526	6.141756								
6.94	9.999237	10.1	0	2.242533	5.399854	-0.102235	-0.495918	6.58732	0.001526	6.089876								
6.95	9.999237	10.1	0	2.150414	5.351641	-0.102235	-0.495918	6.535439	0.001526	6.037995								
6.96	9.999237	10.1	0	2.196474	5.306903	-0.102235	-0.495918	6.483558	0.001526	5.986114								
6.97	9.999237	10.1	0	2.242533	5.253493	-0.102235	-0.495918	6.431678	0.001526	5.934234								
6.98	9.999237	10.1	0	2.173444	5.208708	-0.102235	-0.495918	6.379797	0.001526	5.882353								
6.99	9.999237	10.1	0	2.150414	5.157099	-0.102235	-0.495918	6.327916	0.001526	5.830472								
7	9.999237	10.1	0	2.150414	5.11225	-0.102235	-0.495918	6.276036	0.001526	5.778592								
7.01	9.999237	10.1	0	2.173444	5.064022	-0.102235	-0.495918	6.224155	0.001526	5.726711								
7.02	9.999237	10.1	0	2.127384	5.01415	-0.102235	-0.495918	6.172274	0.001526	5.67483								
7.03	9.999237	10.1	0	2.150414	4.96431	-0.102235	-0.495918	6.120394	0.001526	5.62295								
7.04	9.999237	10.1	0	2.104354	4.922558	-0.102235	-0.495918	6.068513	0.001526	5.571069								
7.05	9.999237	10.1	0	2.035264	4.875893	-0.102235	-0.495918	6.016632	0.001526	5.519188								
7.06	9.999237	10.1	0	2.035264	4.826037	-0.102235	-0.495918	5.964752	0.001526	5.467308								
7.07	9.999237	10.1	0	2.035264	4.774649	-0.102235	-0.495918	5.912871	0.001526	5.415427								
7.08	9.999237	10.1	0	2.058294	4.724872	-0.102235	-0.495918	5.86099	0.001526	5.363546								
7.08	9.999237	10.1	0	2.058294	4.724872	-0.102235	-0.495918	5.86099	0.001526	5.363546								
7.09	9.999237	10.1	0	2.035264	4.678191	-0.102235	-0.495918	5.80911	0.001526	5.311666								
7.1	9.999237	10.1	0	2.035264	4.625508	-0.102235	-0.495918	5.757229	0.001526	5.259785								
7.11	9.999237	10.1	0	2.035264	4.580233	-0.102235	-0.495918	5.705348	0.001526	5.207904								
7.12	9.999237	10.1	0	1.989205	4.53202	-0.102235	-0.495918	5.653468	0.001526	5.156023								
7.13	9.999237	10.1	0	1.989205	4.488215	-0.102235	-0.495918	5.601587	0.001526	5.104143								
7.14	9.999237	10.1	0	1.943145	4.435594	-0.102235	-0.495918	5.549706	0.001526	5.052262								
7.15	9.999237	10.1	0	1.920115	4.387381	-0.102235	-0.495918	5.497826	0.001526	5.000381								
7.16	9.999237	10.1	0	1.920115	4.390256	-0.102235	-0.495918	5.445945	0.001526	4.948501								
7.17	9.999237	10.1	0	1.966175	4.339168	-0.102235	-0.495918	5.394064	0.001526	4.89662								
7.18	9.999237	10.1	0	1.874055	4.296579	-0.102235	-0.495918	5.342184	0.001526	4.844739								
7.19	9.999237	10.1	0	1.851026	4.246913	-0.102235	-0.495918	5.290303	0.001526	4.792859								
7.2	9.999237	10.1	0	1.851026	4.195904	-0.102235	-0.495918	5.238422	0.001526	4.740978								
7.21	9.999237	10.1	0	1.920115	4.18945	-0.102235	-0.495918	5.186542	0.001526	4.689097								
7.22	9.999237	10.1	0	1.827996	4.103474	-0.102235	-0.495918	5.134661	0.001526	4.637217								
7.23	9.999237	10.1	0	1.827996	4.052544	-0.102235	-0.495918	5.08278	0.001526	4.585336								
7.24	9.999237	10.1	0	1.781936	4.0043	-0.102235	-0.495918	5.0309	0.001526	4.533455								
7.25	9.999237	10.1	0	1.758906	3.95476	-0.102235	-0.495918	4.979019	0.001526	4.481575								
7.26	9.999237	10.1	0	1.804966	3.90909	-0.102235	-0.495918	4.927138	0.001526	4.429694								
7.27	9.999237	10.1	0	1.735876	3.86083	-0.102235	-0.495918	4.875257	0.001526	4.377813								
7.28	9.999237	10.1	0	1.712846	3.811321	-0.102235	-0.495918	4.823377	0.001526	4.325933								
7.29	9.999237	10.1	0	1.689816	3.760613	-0.102235	-0.495918	4.771496	0.001526	4.274052								
7.3	9.999237	10.1	0	1.712846	3.713616	-0.102235	-0.495918	4.719615	0.001526	4.222171								
7.31	9.999237	10.1	0	1.571788	3.665387	-0.102235	-0.495918	4.667735	0.001526	4.170291								
7.32	9.999237	10.1	0	1.597697	3.617158	-0.102235	-0.495918	4.615854	0.001526	4.11841								
7.33	9.999237	10.1	0	1.620727	3.570099	-0.102235	-0.495918	4.563973	0.001526	4.066529								
7.34	9.999237	10.1	0	1.551637	3.525313	-0.102235	-0.495918	4.512093	0.001526	4.014649								
7.35	9.999237	10.1	0	1.528607	3.472472	-0.102235	-0.495918	4.460212	0.001526	3.962768								
7.36	9.999237	10.1	0	1.574667	3.423122	-0.102235	-0.495918	4.408331	0.001526	3.910887								
7.37	9.999237	10.1	0	1.574667	3.37712	-0.102235	-0.495918	4.356451	0.001526	3.859007								
7.38	9.999237	10.1	0	1.502699	3.37712	-0.102235	-0.495918	4.30457	0.001526	3.807126								
7.39	9.999237	10.1	0	1.574667	3.311572	-0.102235	-0.495918	4.252689	0.001526	3.755245								
7.4	9.999237	10.1	0	1.574667	3.281705	-0.102235	-0.495918	4.200809	0.001526	3.703365								
7.4	9.999237	10.1	0	1.574667	3.281705	-0.102235	-0.495918	4.200809	0.001526	3.703365								
7.41	9.999237	10.1	0	1.410579	3.23027	-0.102235	-0.495918	4.148928	0.001526	3.651484								
7.42	9.999237	10.1	0	1.479669	3.183099	-0.102235	-0.495918	4.097047	0.001526	3.599603								
7.43	9.999237	10.1	0	1.456639	3.136924	-0.102235	-0.495918	4.045167	0.001526	3.547723								
7.44	9.999237	10.1	0	1.390428	3.08462	-0.102235	-0.495918	3.993286	0.001526	3.495842								
7.45	9.999237	10.1	0	1.436488	3.034494	-0.102235	-0.495918	3.941405	0.001526	3.443961								
7.46	9.999237	10.1	0	1.367398	2.991164	-0.102235	-0.495918	3.889525	0.001526	3.392081								
7.47	9.999237	10.1	0	1.321339	2.941955	-0.102235	-0.495918	3.837644	0.001526	3.3402								
7.48	9.999237	10.1	0	1.321339	2.894674	-0.102235	-0.495918	3.785763	0.001526	3.288319								
7.49	9.999237	10.1	0	1.321339	2.84643	-0.102235	-0.495918	3.733883	0.001526	3.236439								
7.5	9.999237	10.1	0	1.229219	2.798185	-0.102235	-0.495918	3.682002	0.001526	3.184558								
7.51	-9.996185	10.1	0	1.24937	-86.860029	-20.097658	-96.475166	-1.368734	0.001526	-97.845426								
7.52	-9.996185	10.1	0	-93.098237	-88.337658	-20.097658	-96.475166	-11.418326	0.001526	-99.996948								
7.53	-9.996185	10	-1.388889	-93.098237	-88.337658	-19.996948	-95.989929	-21.443503	1.271077	-99.996948								
7.54	-9.996185	8.4	-15.972222	-93.098237	-87.752059	-18.397803	-88.314641	-31.041428	20.149538	-99.209583								
7.55	-9.996185	5.56	-19.097222	-93.098237	-69.165298	-15.556573	-74.676127	-39.531548	35.802243	-78.408484								
7.56	-9.996185	2.84	-19.444444	-93.098237	-65.34604	-12.837415	-61.626612	-46.630045	34.264134	-73.995575								
7.56	-9.996185	2.84	-19.444444	-93.098237	-65.34604	-12.837415	-61.626612	-46.630045	34.264134	-73.995575								
7.57	-9.996185	-0.32	-23.958333	-88.65923	-52.090412	-9.678798	-46.465248	-52.260624	39.800107	-58.928817								
7.58	-9.996185	-4.38	-29.166667	-59.877654	-28.245963	-5.616846	-26.967269	-56.084535	51.183337	-31.871519								
7.59	-9.996185	-8.68	-29.513889	-2.645556	-8.86265	-1.316854	-6.327916	-57.81796	54.180209	-9.968719								
7.6	-9.996185	-12.92	-29.166667	9.163008	8.877002	2.922103	14.021515	-57.418173	53.411154	10.011444								
7.61	-9.996185	-17.02	-28.472222	41.799208	26.942226	7.020676	33.693446	-54.934005	51.64416	30.400549								
7.62	-9.996185	-20.62	-21.875	80.941346	40.418823	10.621805	50.978866	-50.524147	45.375753	45.82742								
7.63	-9.996185	-22.96	-15.972222	92.663548	41.440365	12.962539	62.21561	-44.628061	29.494163	47.07866								
7.64	-9.996185	-24.92	-11.111111	90.933429	51.599948	14.921798	71.618219	-37.65774	24.687572	58.644999								
7.65	-9.996185	-25.92	-5.902778	87.833033	52.067306	15.922789	76.424811	-29.948882	12.614633	59.08751								
7.66	-9.996185	-26.38	-1.041667	92.064772	55.012341	16.38056	78.62211	-21.873808	5.769436	62.514687								
7.67	-9.996185	-26.1	2.777778	93.599136	52.811848	16.102846	77.288472	-13.752956	-3.498894	60.03357								
7.68	-9.996185	-25.24	7.638889	88.947103	49.623162	15.242237	73.156329	-5.915923	-10.841535	56.395819								
7.69	-9.996185	-23.74	11.458333	75.509176	42.540975	13.740749	65.951019	1.329061	-18.916609	48.360418								
7.7	-9.996185	-21.84	14.236111	55.3638	35.827768	11.842527	56.838331	7.722591	-23.915465	40.642405								
7.71	-9.996185	-19.62	15.625	35.339331	27.659449	9.620813	46.175326	13.087663	-27.992676	31.267262								
7.72	-9.996185	-17.28	16.319444	15.573947	20.175177	7.283131	34.953841	17.314412	-29.45449	22.810712								
7.72	-9.996185	-17.28	16.319444	15.573947	20.175177	7.283131	34.953841	17.314412	-29.45449	22.810712								
7.73	-9.996185	-14.94	16.319444	3.163728	12.929546	4.942397	23.717098	20.369268	-29.491112	14.592203								
7.74	-9.996185	-12.66	15.625	0.558474	5.589155	2.662699	12.776379	22.270542	-28.722057	6.321813								
7.75	-9.996185	-10.48	14.930556	-2.254048	-1.927295	0.480659	2.302586	23.054856	-27.49218	-2.137789								
7.76	-9.996185	-8.36	14.236111	-9.75027	-10.458789	-1.637293	-7.866026	22.764935	-26.683452	-11.787594								
7.77	-9.996185	-6.36	13.541667	-24.696653	-18.875106	-3.639277	-17.473106	21.446555	-25.224689	-21.254292								
7.78	-9.996185	-4.5	12.5	-39.435768	-27.214116	-5.497826	-26.396582	19.160754	-23.414969	-30.653849								
7.79	-9.996185	-2.8	11.111111	-51.405542	-35.415722	-7.197681	-34.554055	15.986877	-21.416037	-39.986267								
7.8	-9.996185	-1.88	3.472222	-70.641238	-34.009097	-8.116274	-38.963912	12.156863	-11.573968	-38.38407								
