TimeStamp	Reference	Position	Speed	Current	Voltage	Error	Kp x Error	Error Sum / Ti	Td x Delta PV	PID Output			9.9	-1	2.5	-9.9
1.69	9.999237	9.86	0	1.925873	4.685757	0.138857	0.578317	4.740978	0.001526	5.317769						
1.7	9.999237	9.86	0	1.994962	4.777777	0.138857	0.578317	4.808118	0.001526	5.384909						
1.71	9.999237	9.86	0	2.041022	4.824457	0.138857	0.578317	4.878309	0.001526	5.4551						
1.72	9.999237	9.86	0	1.994962	4.869511	0.138857	0.578317	4.945449	0.001526	5.52224						
1.73	9.999237	9.86	0	2.017992	4.917724	0.138857	0.578317	5.01564	0.001526	5.592432						
1.74	9.999237	9.86	0	2.110112	5.017436	0.138857	0.578317	5.08278	0.001526	5.659571						
1.75	9.999237	9.86	0	2.087082	5.070656	0.138857	0.578317	5.152972	0.001526	5.729763						
1.76	9.999237	9.88	0.125	2.156171	4.871107	0.117494	0.489815	5.214008	-0.190738	5.510033						
1.77	9.999237	9.88	0	2.110112	5.064022	0.117494	0.489815	5.271992	0.001526	5.760281						
1.78	9.999237	9.88	0	2.110112	5.157099	0.117494	0.489815	5.329976	0.001526	5.818265						
1.79	9.999237	9.88	0	2.156171	5.210414	0.117494	0.489815	5.387961	0.001526	5.876249						
1.8	9.999237	9.88	0	2.156171	5.251879	0.117494	0.489815	5.445945	0.001526	5.934234						
1.81	9.999237	9.88	0	2.133141	5.303428	0.117494	0.489815	5.503929	0.001526	5.992218						
1.82	9.999237	9.88	0	2.202231	5.330819	0.117494	0.489815	5.561913	0.001526	6.050202						
1.83	9.999237	9.88	0	2.156171	5.396426	0.117494	0.489815	5.619898	0.001526	6.108186						
1.83	9.999237	9.88	0	2.156171	5.396426	0.117494	0.489815	5.619898	0.001526	6.108186						
1.84	9.999237	9.88	0	2.225261	5.446282	0.117494	0.489815	5.677882	0.001526	6.166171						
1.85	9.999237	9.88	0	2.225261	5.49628	0.117494	0.489815	5.735866	0.001526	6.224155						
1.86	9.999237	9.88	0	2.271321	5.544493	0.117494	0.489815	5.793851	0.001526	6.282139						
1.87	9.999237	9.88	0	2.271321	5.592706	0.117494	0.489815	5.851835	0.001526	6.340124						
1.88	9.999237	9.88	0	2.31738	5.642767	0.117494	0.489815	5.909819	0.001526	6.398108						
1.89	9.999237	9.88	0	2.202231	5.69286	0.117494	0.489815	5.967803	0.001526	6.456092						
1.9	9.999237	9.88	0	2.29435	5.735465	0.117494	0.489815	6.025788	0.001526	6.514076						
1.91	9.999237	9.88	0	2.29435	5.787453	0.117494	0.489815	6.083772	0.001526	6.572061						
1.92	9.999237	9.88	0	2.31738	5.833771	0.117494	0.489815	6.141756	0.001526	6.630045						
1.93	9.999237	9.88	0	2.34041	5.930197	0.117494	0.489815	6.199741	0.001526	6.688029						
1.94	9.999237	9.88	0	2.36344	5.976451	0.117494	0.489815	6.257725	0.001526	6.746014						
1.95	9.999237	9.88	0	2.31738	6.036496	0.117494	0.489815	6.315709	0.001526	6.803998						
1.96	9.999237	9.88	0	2.268442	6.076826	0.117494	0.489815	6.373693	0.001526	6.861982						
1.97	9.999237	9.88	0	2.34041	6.121042	0.117494	0.489815	6.431678	0.001526	6.919966						
1.98	9.999237	9.88	0	2.291472	6.16924	0.117494	0.489815	6.489662	0.001526	6.977951						
1.99	9.999237	9.88	0	2.36344	6.217437	0.117494	0.489815	6.547646	0.001526	7.035935						
1.99	9.999237	9.88	0	2.36344	6.217437	0.117494	0.489815	6.547646	0.001526	7.035935						
2	9.999237	9.88	0	2.36344	6.267688	0.117494	0.489815	6.605631	0.001526	7.093919						
2.01	9.999237	9.88	0	2.34041	6.320039	0.117494	0.489815	6.663615	0.001526	7.151904						
2.02	9.999237	9.88	0	2.36344	6.362028	0.117494	0.489815	6.721599	0.001526	7.209888						
2.03	9.999237	9.88	0	2.43253	6.412326	0.117494	0.489815	6.779583	0.001526	7.267872						
2.04	9.999237	9.88	0	2.4095	6.460539	0.117494	0.489815	6.837568	0.001526	7.325856						
2.05	9.999237	9.88	0	2.45556	6.504621	0.117494	0.489815	6.895552	0.001526	7.383841						
2.06	9.999237	9.88	0	2.478589	6.556965	0.117494	0.489815	6.953536	0.001526	7.441825						
2.07	9.999237	9.88	0	2.524649	6.603014	0.117494	0.489815	7.011521	0.001526	7.499809						
2.08	9.999237	9.88	0	2.478589	6.701604	0.117494	0.489815	7.069505	0.001526	7.557794						
2.09	9.999237	9.88	0	2.524649	6.747606	0.117494	0.489815	7.127489	0.001526	7.615778						
2.1	9.999237	9.88	0	2.478589	6.79803	0.117494	0.489815	7.185473	0.001526	7.673762						
2.11	9.999237	9.88	0	2.45556	6.844	0.117494	0.489815	7.243458	0.001526	7.731746						
2.12	9.999237	9.88	0	2.593739	6.892197	0.117494	0.489815	7.301442	0.001526	7.789731						
2.13	9.999237	9.88	0	2.570709	6.942669	0.117494	0.489815	7.359426	0.001526	7.847715						
2.14	9.999237	9.88	0	2.593739	6.995463	0.117494	0.489815	7.417411	0.001526	7.905699						
2.15	9.999237	9.88	0	2.593739	7.041402	0.117494	0.489815	7.475395	0.001526	7.963684						
2.15	9.999237	9.88	0	2.593739	7.041402	0.117494	0.489815	7.475395	0.001526	7.963684						
2.16	9.999237	9.88	0	2.639798	7.08963	0.117494	0.489815	7.533379	0.001526	8.021668						
2.17	9.999237	9.88	0	2.616769	7.133183	0.117494	0.489815	7.591363	0.001526	8.079652						
2.18	9.999237	9.88	0	2.593739	7.186088	0.117494	0.489815	7.649348	0.001526	8.137636						
2.19	9.999237	9.88	0	2.639798	7.227356	0.117494	0.489815	7.707332	0.001526	8.195621						
2.2	9.999237	9.88	0	2.639798	7.284931	0.117494	0.489815	7.765316	0.001526	8.253605						
2.21	9.999237	9.88	0	2.662828	7.335576	0.117494	0.489815	7.823301	0.001526	8.311589						
2.22	9.999237	9.88	0	2.708888	7.379003	0.117494	0.489815	7.881285	0.001526	8.369574						
2.23	9.999237	9.88	0	2.731918	7.477909	0.117494	0.489815	7.939269	0.001526	8.427558						
2.24	9.999237	9.88	0	2.777978	7.523689	0.117494	0.489815	7.997253	0.001526	8.485542						
2.25	9.999237	9.88	0	2.754948	7.571918	0.117494	0.489815	8.055238	0.001526	8.543526						
2.26	9.999237	9.88	0	2.777978	7.615155	0.117494	0.489815	8.113222	0.001526	8.601511						
2.27	9.999237	9.88	0	2.801008	7.665864	0.117494	0.489815	8.171206	0.001526	8.659495						
2.28	9.999237	9.88	0	2.801008	7.70918	0.117494	0.489815	8.229191	0.001526	8.717479						
2.29	9.999237	9.88	0	2.847067	7.76229	0.117494	0.489815	8.287175	0.001526	8.775463						
2.31	9.999237	9.88	0	2.824037	7.853727	0.117494	0.489815	8.403143	0.001526	8.891432						
2.32	9.999237	9.88	0	2.893127	7.90952	0.117494	0.489815	8.461128	0.001526	8.949416						
2.33	9.999237	9.88	0	2.893127	7.960355	0.117494	0.489815	8.519112	0.001526	9.007401						
2.34	9.999237	9.9	0.125	2.870097	7.810503	0.099184	0.410468	8.574044	-0.163272	8.818189						
2.35	9.999237	9.9	0	2.824037	8.005977	0.099184	0.410468	8.622873	0.001526	9.031815						
2.36	9.999237	9.9	0	2.916157	8.04893	0.099184	0.410468	8.671702	0.001526	9.080644						
2.37	9.999237	9.9	0	2.916157	8.054206	0.099184	0.410468	8.720531	0.001526	9.129473						
2.38	9.999237	9.9	0	2.939187	8.089331	0.099184	0.410468	8.76936	0.001526	9.178302						
2.39	9.999237	9.9	0	2.939187	8.147994	0.099184	0.410468	8.818189	0.001526	9.227131						
2.4	9.999237	9.9	0	2.916157	8.196207	0.099184	0.410468	8.867018	0.001526	9.275959						
2.41	9.999237	9.9	0	2.939187	8.241719	0.099184	0.410468	8.915846	0.001526	9.324788						
2.42	9.999237	9.9	0	2.985246	8.292633	0.099184	0.410468	8.964675	0.001526	9.373617						
2.43	9.999237	9.9	0	2.962217	8.340846	0.099184	0.410468	9.013504	0.001526	9.422446						
2.44	9.999237	9.9	0	2.985246	8.389059	0.099184	0.410468	9.062333	0.001526	9.471275						
2.45	9.999237	9.9	0	3.031306	8.440036	0.099184	0.410468	9.111162	0.001526	9.520104						
2.46	9.999237	9.9	0	3.008276	8.485485	0.099184	0.410468	9.159991	0.001526	9.568933						
2.47	9.999237	9.9	0	3.077366	8.482704	0.099184	0.410468	9.20882	0.001526	9.617762						
2.47	9.999237	9.9	0	3.077366	8.482704	0.099184	0.410468	9.20882	0.001526	9.617762						
2.48	9.999237	9.9	0	3.100396	8.533698	0.099184	0.410468	9.257649	0.001526	9.66659						
2.49	9.999237	9.9	0	3.169485	8.581911	0.099184	0.410468	9.306477	0.001526	9.715419						
2.5	9.999237	9.9	0	3.192515	8.635779	0.099184	0.410468	9.355306	0.001526	9.764248						
2.51	-9.996185	9.9	0	3.215545	-70.20172	-19.896239	-83.569085	4.40528	0.001526	-79.165332						
2.52	-9.996185	8.48	-2.875	-87.651673	-61.88437	-18.47715	-77.608911	-5.189593	12.773327	-70.028229						
2.53	-9.996185	4.72	-9.5	-91.632961	-36.631057	-14.717327	-61.818875	-13.490501	33.839933	-41.472496						
2.54	-9.996185	0.82	-8.25	-50.170565	-26.763051	-10.817121	-45.43679	-19.874876	35.10338	-30.211337						
2.55	-9.996185	-2.5	-9.75	-25.056495	-23.104792	-7.496757	-31.490043	-24.452583	29.884794	-26.060883						
2.56	-9.996185	-6.5	-11.625	-13.918676	-5.251879	-3.498894	-14.699016	-27.202258	35.9823	-5.922026						
2.57	-9.996185	-10.64	-12.25	1.695574	10.644814	0.642405	2.693217	-27.916381	37.273213	12.046998						
2.58	-9.996185	-14.72	-12.25	23.833033	26.53108	4.722667	19.829099	-26.576638	36.723888	29.973297						
2.59	-9.996185	-17.92	-8.625	54.06837	34.098029	7.920958	33.263142	-23.418021	28.786145	38.628214						
2.6	-9.996185	-19.54	-4.25	67.722202	31.404898	9.541466	40.068666	-19.050889	14.586099	35.600824						
2.61	-9.996185	-20.1	-0.625	55.959698	29.948554	10.102998	42.42771	-14.140536	5.055314	33.339437						
2.62	-9.996185	-19.4	3.25	39.766823	21.323699	9.401083	39.479667	-9.266804	-6.315709	23.894102						
2.63	-9.996185	-18.1	5	20.741274	15.403195	8.101015	34.019989	-4.890517	-11.699092	17.427329						
2.63	-9.996185	-18.1	5	20.741274	15.403195	8.101015	34.019989	-4.890517	-11.699092	17.427329						
2.64	-9.996185	-16.38	6	7.942425	8.913739	6.382849	26.802472	-1.271077	-15.461967	10.066377						
2.65	-9.996185	-14.56	5.875	2.45556	3.714832	4.560922	19.151598	1.46334	-16.395819	4.216068						
2.66	-9.996185	-12.84	5.375	0.379993	-0.192666	2.842756	11.934081	3.315785	-15.461967	-0.215152						
2.67	-9.996185	-11.22	4.5	-1.165887	-4.575825	1.222248	5.128557	4.328985	-14.583047	-5.128557						
2.68	-9.996185	-9.76	3.625	-2.593739	-8.468977	-0.236515	-0.999466	4.576181	-13.127337	-9.553674						
2.69	-9.996185	-8.54	2.625	-5.593379	-11.511812	-1.457237	-6.126497	4.15198	-10.98497	-12.962539						
2.7	-9.996185	-7.66	1.375	-9.468154	-12.944061	-2.339208	-9.828336	3.202869	-7.936217	-14.564736						
2.71	-9.996185	-7.22	0.25	-11.057215	-12.186144	-2.778668	-11.674678	1.921111	-3.953613	-13.710231						
2.72	-9.996185	-6.94	0.125	-9.537244	-13.197642	-3.056382	-12.840467	0.462348	-2.497902	-14.879072						
2.73	-9.996185	-6.74	0.125	-11.958258	-14.743807	-3.257801	-13.688869	-1.118486	-1.811246	-16.621653						
2.74	-9.996185	-6.72	-0.125	-14.056855	-14.849598	-3.279164	-13.777371	-2.754253	-0.190738	-16.725414						
2.75	-9.996185	-6.92	-0.5	-9.997841	-13.736198	-3.077745	-12.932021	-4.344244	1.814298	-15.465019						
2.76	-9.996185	-7.34	-1	-11.290392	-11.711916	-2.656596	-11.161975	-5.778592	3.791867	-13.151751						
2.77	-9.996185	-7.92	-1.5	-6.883051	-9.302057	-2.076753	-8.726635	-6.962692	5.220111	-10.472267						
2.78	-9.996185	-8.56	-1.625	-3.172364	-7.231947	-1.438926	-6.04715	-7.841611	5.74197	-8.149844						
2.79	-9.996185	-9.06	-1.25	-2.639798	-7.034627	-0.93843	-3.947509	-8.436713	4.505989	-7.881285						
2.8	-9.996185	-9.44	-1	-2.45556	-6.883303	-0.556954	-2.345312	-8.812085	3.434806	-7.725643						
2.81	-9.996185	-9.8	-1	-2.43253	-5.874395	-0.196841	-0.831617	-9.001297	3.242542	-6.593423						
2.82	-9.996185	-10.12	-0.875	-2.271321	-5.007681	0.123598	0.514229	-9.019608	2.885481	-5.62295						
2.83	-9.996185	-10.42	-0.75	-1.948902	-3.947069	0.422675	1.771572	-8.882277	2.693217	-4.420539						
2.84	-9.996185	-10.68	-0.625	-1.669665	-3.034494	0.682078	2.861067	-8.607614	2.336156	-3.413443						
2.85	-9.996185	-10.9	-0.5	-1.347247	-2.217797	0.901808	3.782712	-8.213931	1.979095	-2.455177						
2.86	-9.996185	-10.98	-0.125	-1.070889	-2.605207	0.981155	4.115358	-7.743954	0.715648	-2.915999						
2.87	-9.996185	-10.98	0.125	-1.163008	-2.793662	0.981155	4.115358	-7.252613	0.001526	-3.138781						
2.88	-9.996185	-10.92	0.25	-1.024829	-3.08462	0.923171	3.871214	-6.776532	-0.520333	-3.428702						
2.89	-9.996185	-10.86	0.25	-1.255128	-2.940028	0.862135	3.614862	-6.330968	-0.547799	-3.266957						
2.9	-9.996185	-10.8	0.25	-1.416337	-2.789997	0.801099	3.358511	-5.915923	-0.547799	-3.108263						
2.91	-9.996185	-10.72	0.25	-1.278158	-2.890942	0.721752	3.025864	-5.537499	-0.712596	-3.227283						
2.92	-9.996185	-10.7	0	-1.347247	-2.171006	0.703441	2.949569	-5.180438	-0.163272	-2.397192						
2.93	-9.996185	-10.74	-0.125	-0.93271	-1.204164	0.743114	3.117418	-4.820325	0.358587	-1.347372						
2.94	-9.996185	-10.76	-0.125	-0.449082	-1.011498	0.761425	3.193713	-4.444953	0.166323	-1.087968						
2.95	-9.996185	-10.76	0	-0.472112	-0.819621	0.761425	3.193713	-4.066529	0.001526	-0.874342						
2.96	-9.996185	-10.74	0	-0.379993	-0.674332	0.743114	3.117418	-3.691157	-0.163272	-0.740063						
2.97	-9.996185	-10.72	0	-0.333933	-0.481666	0.721752	3.025864	-3.324941	-0.190738	-0.492866						
2.98	-9.996185	-10.72	0	-0.287873	0.048197	0.721752	3.025864	-2.964828	0.001526	0.05951						
2.99	-9.996185	-10.74	-0.125	0.011515	0.626166	0.743114	3.117418	-2.598611	0.19379	0.709545						
3	-9.996185	-10.72	0	0.218784	0.529832	0.721752	3.025864	-2.232395	-0.190738	0.59968						
3.01	-9.996185	-10.68	0.125	0.172724	0.530006	0.682078	2.861067	-1.884489	-0.355535	0.61799						
3.02	-9.996185	-10.62	0.125	0.195754	0.433499	0.621042	2.604715	-1.557946	-0.547799	0.495918						
3.03	-9.996185	-10.6	0	0.149694	0.963944	0.602731	2.525368	-1.252766	-0.163272	1.106279						
3.04	-9.996185	-10.6	0	0.449082	1.349106	0.602731	2.525368	-0.953689	0.001526	1.570153						
3.05	-9.996185	-10.6	0	0.518172	1.638201	0.602731	2.525368	-0.65156	0.001526	1.872282						
3.06	-9.996185	-10.6	0	0.610291	1.878497	0.602731	2.525368	-0.352483	0.001526	2.171359						
3.07	-9.996185	-10.6	0	0.748471	2.166785	0.602731	2.525368	-0.050355	0.001526	2.473487						
3.08	-9.996185	-10.6	0	0.90968	2.456495	0.602731	2.525368	0.251774	0.001526	2.775616						
3.09	-9.996185	-10.6	0	0.958618	2.696444	0.602731	2.525368	0.550851	0.001526	3.074693						
3.1	-9.996185	-10.58	0.125	1.139978	2.698213	0.581369	2.436866	0.846876	-0.190738	3.089952						
3.11	-9.996185	-10.58	0	1.047859	3.130828	0.581369	2.436866	1.136797	0.001526	3.572137						
3.11	-9.996185	-10.58	0	1.047859	3.130828	0.581369	2.436866	1.136797	0.001526	3.572137						
3.12	-9.996185	-10.54	0.125	1.255128	2.941955	0.541695	2.269017	1.417563	-0.355535	3.327993						
3.13	-9.996185	-10.52	0	1.186038	3.278483	0.523384	2.192721	1.68307	-0.163272	3.709468						
3.14	-9.996185	-10.48	0.125	1.301187	3.132817	0.480659	2.012665	1.933318	-0.383001	3.55993						
3.15	-9.996185	-10.44	0.125	1.232098	3.229211	0.440986	1.847868	2.162203	-0.355535	3.651484						
3.16	-9.996185	-10.42	0.125	1.327096	3.518394	0.422675	1.771572	2.37583	-0.163272	3.981079						
3.17	-9.996185	-10.42	0	1.485426	3.859566	0.422675	1.771572	2.586404	0.001526	4.356451						
3.18	-9.996185	-10.4	0	1.580425	3.75938	0.401312	1.680018	2.793927	-0.190738	4.280156						
3.19	-9.996185	-10.38	0	1.672544	3.907811	0.383001	1.603723	2.989242	-0.163272	4.426642						
3.2	-9.996185	-10.36	0.125	1.649514	3.961156	0.361639	1.515221	3.172351	-0.190738	4.493782						
3.21	-9.996185	-10.34	0.125	1.718604	4.052544	0.343328	1.435874	3.349355	-0.163272	4.618906						
3.22	-9.996185	-10.32	0.125	1.810723	4.099446	0.321965	1.347372	3.514153	-0.190738	4.667735						
3.23	-9.996185	-10.28	0.125	1.810723	3.953464	0.282292	1.179522	3.663691	-0.355535	4.484627						
3.24	-9.996185	-10.22	0.125	1.764664	3.662986	0.221256	0.923171	3.788815	-0.547799	4.161135						
3.25	-9.996185	-10.18	0.125	1.603454	3.75938	0.181582	0.758373	3.889525	-0.355535	4.289311						
3.26	-9.996185	-10.12	0.125	1.649514	3.470197	0.123598	0.514229	3.96582	-0.520333	3.956664						
3.27	-9.996185	-10.06	0.125	1.508456	3.277409	0.062562	0.257877	4.011597	-0.547799	3.718624						
3.27	-9.996185	-10.06	0.125	1.508456	3.277409	0.062562	0.257877	4.011597	-0.547799	3.718624						
3.28	-9.996185	-10.02	0.125	1.508456	3.325606	0.022889	0.090028	4.032959	-0.355535	3.764401						
3.29	-9.996185	-9.98	0.125	1.485426	3.185185	-0.016785	-0.074769	4.032959	-0.355535	3.599603						
3.3	-9.996185	-9.96	0	1.419216	3.232387	-0.038148	-0.166323	4.0177	-0.190738	3.657588						
3.31	-9.996185	-9.92	0.125	1.485426	2.891831	-0.077821	-0.331121	3.987182	-0.355535	3.297475						
3.32	-9.996185	-9.92	0	1.350126	3.183099	-0.077821	-0.331121	3.947509	0.001526	3.614862						
3.33	-9.996185	-9.9	0	1.462397	2.893727	-0.099184	-0.422675	3.904784	-0.190738	3.288319						
3.34	-9.996185	-9.9	0	1.396186	3.03549	-0.099184	-0.422675	3.852903	0.001526	3.428702						
3.35	-9.996185	-9.9	0	1.442245	2.992143	-0.099184	-0.422675	3.804074	0.001526	3.379873						
3.36	-9.996185	-9.9	0	1.419216	2.940028	-0.099184	-0.422675	3.752193	0.001526	3.327993						
3.37	-9.996185	-9.9	0	1.327096	2.892779	-0.099184	-0.422675	3.703365	0.001526	3.279164						
3.38	-9.996185	-9.9	0	1.327096	2.84643	-0.099184	-0.422675	3.651484	0.001526	3.227283						
3.39	-9.996185	-9.9	0	1.350126	2.799102	-0.099184	-0.422675	3.602655	0.001526	3.178454						
3.4	-9.996185	-9.9	0	1.327096	2.74724	-0.099184	-0.422675	3.550774	0.001526	3.126574						
3.41	-9.996185	-9.9	0	1.281036	2.700812	-0.099184	-0.422675	3.501946	0.001526	3.077745						
3.42	-9.996185	-9.9	0	1.327096	2.653452	-0.099184	-0.422675	3.450065	0.001526	3.025864						
3.43	-9.996185	-9.9	0	1.258006	2.603501	-0.099184	-0.422675	3.401236	0.001526	2.977035						
3.43	-9.996185	-9.9	0	1.258006	2.603501	-0.099184	-0.422675	3.401236	0.001526	2.977035						
3.44	-9.996185	-9.9	0	1.281036	2.544509	-0.099184	-0.422675	3.349355	0.001526	2.925154						
3.45	-9.996185	-9.9	0	1.232098	2.506254	-0.099184	-0.422675	3.300526	0.001526	2.876326						
3.46	-9.996185	-9.9	0	1.186038	2.457301	-0.099184	-0.422675	3.248646	0.001526	2.824445						
3.47	-9.996185	-9.9	0	1.163008	2.458862	-0.099184	-0.422675	3.199817	0.001526	2.775616						
3.48	-9.996185	-9.9	0	1.163008	2.409859	-0.099184	-0.422675	3.147936	0.001526	2.723735						
3.49	-9.996185	-9.9	0	1.163008	2.360162	-0.099184	-0.422675	3.099107	0.001526	2.674907						
3.5	-9.996185	-9.9	0	1.139978	2.312754	-0.099184	-0.422675	3.047227	0.001526	2.623026						
3.51	-9.996185	-9.9	0	1.163008	2.263829	-0.099184	-0.422675	2.998398	0.001526	2.574197						
3.52	-9.996185	-9.9	0	1.116949	2.214209	-0.099184	-0.422675	2.946517	0.001526	2.522316						
3.53	-9.996185	-9.9	0	1.070889	2.167496	-0.099184	-0.422675	2.897688	0.001526	2.473487						
3.54	-9.996185	-9.9	0	1.027708	2.121371	-0.099184	-0.422675	2.845808	0.001526	2.421607						
3.55	-9.996185	-9.9	0	1.027708	2.071842	-0.099184	-0.422675	2.796979	0.001526	2.372778						
3.56	-9.996185	-9.9	0	0.93271	2.020342	-0.099184	-0.422675	2.745098	0.001526	2.320897						
3.57	-9.996185	-9.9	0	0.935588	1.975477	-0.099184	-0.422675	2.696269	0.001526	2.272068						
3.58	-9.996185	-9.9	0	0.93271	1.926031	-0.099184	-0.422675	2.644388	0.001526	2.220188						
3.59	-9.996185	-9.9	0	0.90968	1.879113	-0.099184	-0.422675	2.59556	0.001526	2.171359						
3.6	-9.996185	-9.9	0	0.88665	1.831493	-0.099184	-0.422675	2.543679	0.001526	2.119478						
3.61	-9.996185	-9.9	0	0.88665	1.83093	-0.099184	-0.422675	2.49485	0.001526	2.070649						
3.62	-9.996185	-9.9	0	0.90968	1.783296	-0.099184	-0.422675	2.442969	0.001526	2.018769						
3.63	-9.996185	-9.9	0	0.86362	1.733428	-0.099184	-0.422675	2.394141	0.001526	1.96994						
3.64	-9.996185	-9.9	0	0.84059	1.687454	-0.099184	-0.422675	2.34226	0.001526	1.918059						
3.65	-9.996185	-9.9	0	0.81756	1.637664	-0.099184	-0.422675	2.293431	0.001526	1.86923						
3.66	-9.996185	-9.9	0	0.748471	1.590018	-0.099184	-0.422675	2.24155	0.001526	1.81735						
3.67	-9.996185	-9.9	0	0.748471	1.54231	-0.099184	-0.422675	2.192721	0.001526	1.768521						
3.68	-9.996185	-9.9	0	0.702411	1.494113	-0.099184	-0.422675	2.140841	0.001526	1.71664						
3.69	-9.996185	-9.9	0	0.656351	1.445471	-0.099184	-0.422675	2.092012	0.001526	1.667811						
3.7	-9.996185	-9.9	0	0.725441	1.396373	-0.099184	-0.422675	2.040131	0.001526	1.61593						
3.71	-9.996185	-9.9	0	0.771501	1.349963	-0.099184	-0.422675	1.991302	0.001526	1.567102						
3.72	-9.996185	-9.9	0	0.656351	1.300924	-0.099184	-0.422675	1.939422	0.001526	1.515221						
3.73	-9.996185	-9.9	0	0.610291	1.253538	-0.099184	-0.422675	1.890593	0.001526	1.466392						
3.74	-9.996185	-9.9	0	0.587262	1.20377	-0.099184	-0.422675	1.838712	0.001526	1.414511						
3.75	-9.996185	-9.9	0	0.541202	1.204559	-0.099184	-0.422675	1.789883	0.001526	1.365682						
3.75	-9.996185	-9.9	0	0.541202	1.204559	-0.099184	-0.422675	1.789883	0.001526	1.365682						
3.76	-9.996185	-9.9	0	0.518172	1.156732	-0.099184	-0.422675	1.738003	0.001526	1.313802						
3.77	-9.996185	-9.9	0	0.541202	1.108899	-0.099184	-0.422675	1.689174	0.001526	1.264973						
3.78	-9.996185	-9.9	0	0.495142	1.061381	-0.099184	-0.422675	1.637293	0.001526	1.213092						
3.79	-9.996185	-9.9	0	0.495142	1.012141	-0.099184	-0.422675	1.588464	0.001526	1.164263						
3.8	-9.996185	-9.9	0	0.472112	0.96426	-0.099184	-0.422675	1.536584	0.001526	1.112383						
3.81	-9.996185	-9.9	0	0.472112	0.915465	-0.099184	-0.422675	1.487755	0.001526	1.063554						
3.82	-9.996185	-9.9	0	0.426053	0.867549	-0.099184	-0.422675	1.435874	0.001526	1.011673						
3.83	-9.996185	-9.9	0	0.403023	0.8191	-0.099184	-0.422675	1.387045	0.001526	0.962844						
3.84	-9.996185	-9.9	0	0.356963	0.770665	-0.099184	-0.422675	1.335164	0.001526	0.910964						
3.85	-9.996185	-9.9	0	0.333933	0.722958	-0.099184	-0.422675	1.286336	0.001526	0.862135						
3.86	-9.996185	-9.9	0	0.333933	0.674332	-0.099184	-0.422675	1.234455	0.001526	0.810254						
3.87	-9.996185	-9.9	0	0.356963	0.626371	-0.099184	-0.422675	1.185626	0.001526	0.761425						
3.88	-9.996185	-9.9	0	0.333933	0.626166	-0.099184	-0.422675	1.133745	0.001526	0.709545						
3.89	-9.996185	-9.9	0	0.287873	0.578188	-0.099184	-0.422675	1.084916	0.001526	0.660716						
3.9	-9.996185	-9.9	0	0.287873	0.530006	-0.099184	-0.422675	1.033036	0.001526	0.608835						
3.91	-9.996185	-9.9	0	0.310903	0.481666	-0.099184	-0.422675	0.984207	0.001526	0.560006						
3.91	-9.996185	-9.9	0	0.310903	0.481666	-0.099184	-0.422675	0.984207	0.001526	0.560006						
3.92	-9.996185	-9.9	0	0.241814	0.432931	-0.099184	-0.422675	0.932326	0.001526	0.508125						
3.93	-9.996185	-9.9	0	0.241814	0.385577	-0.099184	-0.422675	0.883497	0.001526	0.459297						
3.94	-9.996185	-9.9	0	0.172724	0.337277	-0.099184	-0.422675	0.831617	0.001526	0.407416						
3.95	-9.996185	-9.9	0	0.149694	0.289278	-0.099184	-0.422675	0.782788	0.001526	0.358587						
3.96	-9.996185	-9.9	0	0.149694	0.240986	-0.099184	-0.422675	0.730907	0.001526	0.306706						
3.97	-9.996185	-9.9	0	0.103634	0.192666	-0.099184	-0.422675	0.682078	0.001526	0.257877						
3.98	-9.996185	-9.9	0	0.080605	0.144547	-0.099184	-0.422675	0.630198	0.001526	0.205997						
3.99	-9.996185	-9.9	0	0.034545	0.096394	-0.099184	-0.422675	0.581369	0.001526	0.157168						
4	-9.996185	-9.9	0	0.034545	0.048167	-0.099184	-0.422675	0.529488	0.001526	0.105287						
4.01	-9.996185	-9.9	0	-0.008636	0.048167	-0.099184	-0.422675	0.480659	0.001526	0.056458						
4.02	-9.996185	-9.9	0	0.080605	0	-0.099184	-0.422675	0.428779	0.001526	0.004578						
4.03	-9.996185	-9.9	0	0.011515	-0.048167	-0.099184	-0.422675	0.37995	0.001526	-0.044251						
4.04	-9.996185	-9.9	0	0.034545	-0.096365	-0.099184	-0.422675	0.328069	0.001526	-0.096132						
4.05	-9.996185	-9.9	0	-0.034545	-0.1445	-0.099184	-0.422675	0.27924	0.001526	-0.144961						
4.06	-9.996185	-9.9	0	-0.057575	-0.192666	-0.099184	-0.422675	0.227359	0.001526	-0.196841						
4.07	-9.996185	-9.9	0	-0.126664	-0.240912	-0.099184	-0.422675	0.178531	0.001526	-0.24567						
4.07	-9.996185	-9.9	0	-0.126664	-0.240912	-0.099184	-0.422675	0.178531	0.001526	-0.24567						
4.08	-9.996185	-9.92	-0.125	-0.149694	-0.048151	-0.077821	-0.331121	0.132753	0.19379	-0.00763						
4.09	-9.996185	-9.9	0.125	0.034545	-0.481824	-0.099184	-0.422675	0.086976	-0.190738	-0.529488						
4.1	-9.996185	-9.92	0	-0.238935	-0.096365	-0.077821	-0.331121	0.041199	0.19379	-0.099184						
4.11	-9.996185	-9.92	0	-0.034545	-0.337166	-0.077821	-0.331121	0.001526	0.001526	-0.331121						
4.12	-9.996185	-9.92	0	-0.149694	-0.337277	-0.077821	-0.331121	-0.038148	0.001526	-0.370794						
