TimeStamp	Reference	Position	Speed	Current	Voltage	Error	Kp x Error	Error Sum / Ti	Td x Delta PV	PID Output		TimeStamp	Position
2.9	-9.996185	-8.46	0	-2.179201	-4.659995	-1.536584	-9.687953	4.435798	0.001526	-5.253681		2.9	-8.46
2.91	-9.996185	-8.44	0	-2.202231	-5.147063	-1.557946	-9.822232	4.396124	-0.383001	-5.812161		2.91	-8.44
2.92	-9.996185	-8.44	0	-2.31738	-4.856847	-1.557946	-9.822232	4.359503	0.001526	-5.464256		2.92	-8.44
2.93	-9.996185	-8.46	0	-2.248291	-4.437048	-1.536584	-9.687953	4.319829	0.386053	-4.985122		2.93	-8.46
2.94	-9.996185	-8.48	0	-2.017992	-4.432778	-1.518273	-9.571984	4.280156	0.331121	-4.96376		2.94	-8.48
2.95	-9.996185	-8.48	0	-2.133141	-4.774649	-1.518273	-9.571984	4.243534	0.001526	-5.329976		2.95	-8.48
2.96	-9.996185	-8.48	0	-2.202231	-4.773085	-1.518273	-9.571984	4.203861	0.001526	-5.36965		2.96	-8.48
2.97	-9.996185	-8.48	0	-2.087082	-4.816658	-1.518273	-9.571984	4.167239	0.001526	-5.406271		2.97	-8.48
2.98	-9.996185	-8.48	0	-2.179201	-4.858442	-1.518273	-9.571984	4.127565	0.001526	-5.445945		2.98	-8.48
2.99	-9.996185	-8.48	0	-2.179201	-4.861633	-1.518273	-9.571984	4.090944	0.001526	-5.482567		2.99	-8.48
3	-9.996185	-8.48	0	-2.202231	-4.91138	-1.518273	-9.571984	4.054322	0.001526	-5.519188		3	-8.48
3.01	-9.996185	-8.48	0	-2.29435	-4.957903	-1.518273	-9.571984	4.014649	0.001526	-5.558862		3.01	-8.48
3.02	-9.996185	-8.46	0	-2.34041	-5.394657	-1.536584	-9.687953	3.978027	-0.328069	-6.041047		3.02	-8.46
3.03	-9.996185	-8.48	-0.125	-2.38647	-4.721873	-1.518273	-9.571984	3.938354	0.331121	-5.305562		3.03	-8.48
3.04	-9.996185	-8.48	0	-2.084203	-5.055832	-1.518273	-9.571984	3.901732	0.001526	-5.671778		3.04	-8.48
3.05	-9.996185	-8.48	0	-2.225261	-5.107332	-1.518273	-9.571984	3.862058	0.001526	-5.711452		3.05	-8.48
3.06	-9.996185	-8.48	0	-2.29435	-5.115599	-1.518273	-9.571984	3.825437	0.001526	-5.748074		3.06	-8.48
3.07	-9.996185	-8.48	0	-2.29435	-5.155514	-1.518273	-9.571984	3.785763	0.001526	-5.787747		3.07	-8.48
3.08	-9.996185	-8.48	0	-2.271321	-5.20199	-1.518273	-9.571984	3.749142	0.001526	-5.824369		3.08	-8.48
3.09	-9.996185	-8.48	0	-2.29435	-5.20199	-1.518273	-9.571984	3.709468	0.001526	-5.864042		3.09	-8.48
3.1	-9.996185	-8.48	0	-2.31738	-5.250157	-1.518273	-9.571984	3.672847	0.001526	-5.900664		3.1	-8.48
3.11	-9.996185	-8.48	0	-2.29435	-5.298324	-1.518273	-9.571984	3.636225	0.001526	-5.937285		3.11	-8.48
3.12	-9.996185	-8.48	0	-2.31738	-5.342983	-1.518273	-9.571984	3.596551	0.001526	-5.976959		3.12	-8.48
3.13	-9.996185	-8.48	0	-2.38647	-5.355148	-1.518273	-9.571984	3.55993	0.001526	-6.013581		3.13	-8.48
3.13	-9.996185	-8.48	0	-2.38647	-5.355148	-1.518273	-9.571984	3.55993	0.001526	-6.013581		3.13	-8.48
3.14	-9.996185	-8.48	0	-2.4095	-5.391118	-1.518273	-9.571984	3.520256	0.001526	-6.053254		3.14	-8.48
3.15	-9.996185	-8.48	0	-2.36344	-5.441038	-1.518273	-9.571984	3.483635	0.001526	-6.089876		3.15	-8.48
3.16	-9.996185	-8.5	0	-2.36344	-5.009324	-1.49691	-9.437705	3.443961	0.386053	-5.610742		3.16	-8.5
3.17	-9.996185	-8.5	0	-2.31738	-5.396426	-1.49691	-9.437705	3.40734	0.001526	-6.031891		3.17	-8.5
3.18	-9.996185	-8.5	0	-2.38647	-5.394657	-1.49691	-9.437705	3.370718	0.001526	-6.068513		3.18	-8.5
3.19	-9.996185	-8.5	0	-2.271321	-5.442823	-1.49691	-9.437705	3.334096	0.001526	-6.105135		3.19	-8.5
3.2	-9.996185	-8.5	0	-2.29435	-5.49099	-1.49691	-9.437705	3.294423	0.001526	-6.144808		3.2	-8.5
3.21	-9.996185	-8.5	0	-2.34041	-5.489189	-1.49691	-9.437705	3.257801	0.001526	-6.18143		3.21	-8.5
3.22	-9.996185	-8.5	0	-2.34041	-5.539156	-1.49691	-9.437705	3.22118	0.001526	-6.218051		3.22	-8.5
3.23	-9.996185	-8.5	0	-2.45556	-5.585491	-1.49691	-9.437705	3.181506	0.001526	-6.257725		3.23	-8.5
3.24	-9.996185	-8.5	0	-2.478589	-5.587323	-1.49691	-9.437705	3.144884	0.001526	-6.294347		3.24	-8.5
3.25	-9.996185	-8.5	0	-2.43253	-5.633641	-1.49691	-9.437705	3.108263	0.001526	-6.330968		3.25	-8.5
3.26	-9.996185	-8.5	0	-2.478589	-5.681792	-1.49691	-9.437705	3.071641	0.001526	-6.36759		3.26	-8.5
3.27	-9.996185	-8.5	0	-2.4095	-5.681792	-1.49691	-9.437705	3.031968	0.001526	-6.407263		3.27	-8.5
3.28	-9.996185	-8.5	0	-2.38647	-5.735465	-1.49691	-9.437705	2.995346	0.001526	-6.443885		3.28	-8.5
3.29	-9.996185	-8.5	0	-2.45556	-5.778094	-1.49691	-9.437705	2.958724	0.001526	-6.480507		3.29	-8.5
3.29	-9.996185	-8.5	0	-2.45556	-5.778094	-1.49691	-9.437705	2.958724	0.001526	-6.480507		3.29	-8.5
3.3	-9.996185	-8.5	0	-2.43253	-5.831859	-1.49691	-9.437705	2.919051	0.001526	-6.52018		3.3	-8.5
3.31	-9.996185	-8.5	0	-2.4095	-5.830067	-1.49691	-9.437705	2.882429	0.001526	-6.556802		3.31	-8.5
3.32	-9.996185	-8.5	0	-2.43253	-5.876322	-1.49691	-9.437705	2.845808	0.001526	-6.593423		3.32	-8.5
3.33	-9.996185	-8.5	0	-2.45556	-5.922546	-1.49691	-9.437705	2.809186	0.001526	-6.630045		3.33	-8.5
3.34	-9.996185	-8.5	0	-2.478589	-5.920603	-1.49691	-9.437705	2.769512	0.001526	-6.669718		3.34	-8.5
3.35	-9.996185	-8.5	0	-2.570709	-5.974614	-1.49691	-9.437705	2.732891	0.001526	-6.70634		3.35	-8.5
3.36	-9.996185	-8.5	0	-2.593739	-6.024648	-1.49691	-9.437705	2.696269	0.001526	-6.742962		3.36	-8.5
3.37	-9.996185	-8.5	0	-2.501619	-6.020822	-1.49691	-9.437705	2.659648	0.001526	-6.779583		3.37	-8.5
3.38	-9.996185	-8.5	0	-2.45556	-6.068989	-1.49691	-9.437705	2.619974	0.001526	-6.819257		3.38	-8.5
3.39	-9.996185	-8.5	0	-2.501619	-6.113143	-1.49691	-9.437705	2.583352	0.001526	-6.855879		3.39	-8.5
3.4	-9.996185	-8.5	0	-2.547679	-6.115149	-1.49691	-9.437705	2.546731	0.001526	-6.8925		3.4	-8.5
3.41	-9.996185	-8.5	0	-2.501619	-6.165322	-1.49691	-9.437705	2.507057	0.001526	-6.932174		3.41	-8.5
3.42	-9.996185	-8.5	0	-2.501619	-6.215526	-1.49691	-9.437705	2.470436	0.001526	-6.968795		3.42	-8.5
3.43	-9.996185	-8.5	0	-2.524649	-6.209413	-1.49691	-9.437705	2.433814	0.001526	-7.005417		3.43	-8.5
3.44	-9.996185	-8.5	0	-2.570709	-6.259602	-1.49691	-9.437705	2.397192	0.001526	-7.042039		3.44	-8.5
3.45	-9.996185	-8.5	0	-2.547679	-6.309822	-1.49691	-9.437705	2.357519	0.001526	-7.081712		3.45	-8.5
3.45	-9.996185	-8.5	0	-2.547679	-6.309822	-1.49691	-9.437705	2.357519	0.001526	-7.081712		3.45	-8.5
3.46	-9.996185	-8.5	0	-2.596617	-6.357988	-1.49691	-9.437705	2.320897	0.001526	-7.118334		3.46	-8.5
3.47	-9.996185	-8.5	0	-2.619647	-6.357988	-1.49691	-9.437705	2.284276	0.001526	-7.154955		3.47	-8.5
3.48	-9.996185	-8.5	0	-2.570709	-6.412326	-1.49691	-9.437705	2.247654	0.001526	-7.191577		3.48	-8.5
3.49	-9.996185	-8.5	0	-2.593739	-6.452205	-1.49691	-9.437705	2.20798	0.001526	-7.23125		3.49	-8.5
3.5	-9.996185	-8.52	0	-2.619647	-6.068989	-1.478599	-9.324788	2.171359	0.331121	-6.82536		3.5	-8.52
3.51	-9.996185	-8.52	0	-2.524649	-6.408256	-1.478599	-9.324788	2.134737	0.001526	-7.191577		3.51	-8.52
3.52	-9.996185	-8.52	0	-2.570709	-6.456438	-1.478599	-9.324788	2.098116	0.001526	-7.228199		3.52	-8.52
3.53	-9.996185	-8.52	0	-2.616769	-6.450088	-1.478599	-9.324788	2.061494	0.001526	-7.26482		3.53	-8.52
3.54	-9.996185	-8.52	0	-2.639798	-6.50662	-1.478599	-9.324788	2.024872	0.001526	-7.301442		3.54	-8.52
3.55	-9.996185	-8.52	0	-2.662828	-6.548506	-1.478599	-9.324788	1.985199	0.001526	-7.341115		3.55	-8.52
3.56	-9.996185	-8.52	0	-2.639798	-6.548506	-1.478599	-9.324788	1.948577	0.001526	-7.377737		3.56	-8.52
3.57	-9.996185	-8.52	0	-2.639798	-6.596657	-1.478599	-9.324788	1.911955	0.001526	-7.414359		3.57	-8.52
3.58	-9.996185	-8.52	0	-2.685858	-6.644808	-1.478599	-9.324788	1.875334	0.001526	-7.45098		3.58	-8.52
3.59	-9.996185	-8.52	0	-2.662828	-6.640448	-1.478599	-9.324788	1.838712	0.001526	-7.487602		3.59	-8.52
3.6	-9.996185	-8.52	0	-2.619647	-6.699409	-1.478599	-9.324788	1.80209	0.001526	-7.524224		3.6	-8.52
3.61	-9.996185	-8.52	0	-2.708888	-6.741109	-1.478599	-9.324788	1.765469	0.001526	-7.560845		3.61	-8.52
3.62	-9.996185	-8.52	0	-2.754948	-6.749817	-1.478599	-9.324788	1.728847	0.001526	-7.597467		3.62	-8.52
3.63	-9.996185	-8.52	0	-2.708888	-6.791487	-1.478599	-9.324788	1.689174	0.001526	-7.63714		3.63	-8.52
3.64	-9.996185	-8.52	0	-2.731918	-6.832925	-1.478599	-9.324788	1.652552	0.001526	-7.673762		3.64	-8.52
3.65	-9.996185	-8.52	0	-2.777978	-6.832925	-1.478599	-9.324788	1.61593	0.001526	-7.710384		3.65	-8.52
3.66	-9.996185	-8.52	0	-2.754948	-6.89008	-1.478599	-9.324788	1.579309	0.001526	-7.747005		3.66	-8.52
3.67	-9.996185	-8.52	0	-2.754948	-6.940395	-1.478599	-9.324788	1.542687	0.001526	-7.783627		3.67	-8.52
3.68	-9.996185	-8.52	0	-2.777978	-6.933712	-1.478599	-9.324788	1.506065	0.001526	-7.820249		3.68	-8.52
3.69	-9.996185	-8.52	0	-2.777978	-6.972701	-1.478599	-9.324788	1.469444	0.001526	-7.85687		3.69	-8.52
3.7	-9.996185	-8.52	0	-2.824037	-7.03232	-1.478599	-9.324788	1.432822	0.001526	-7.893492		3.7	-8.52
3.71	-9.996185	-8.52	0	-2.847067	-7.087308	-1.478599	-9.324788	1.393149	0.001526	-7.933165		3.71	-8.52
3.72	-9.996185	-8.52	0	-2.777978	-7.078165	-1.478599	-9.324788	1.356527	0.001526	-7.969787		3.72	-8.52
3.73	-9.996185	-8.52	0	-2.754948	-7.130991	-1.478599	-9.324788	1.319905	0.001526	-8.006409		3.73	-8.52
3.74	-9.996185	-8.52	0	-2.824037	-7.179174	-1.478599	-9.324788	1.283284	0.001526	-8.04303		3.74	-8.52
3.75	-9.996185	-8.52	0	-2.847067	-7.17682	-1.478599	-9.324788	1.246662	0.001526	-8.079652		3.75	-8.52
3.76	-9.996185	-8.52	0	-2.824037	-7.231947	-1.478599	-9.324788	1.21004	0.001526	-8.116274		3.76	-8.52
3.77	-9.996185	-8.52	0	-2.872976	-7.273153	-1.478599	-9.324788	1.173419	0.001526	-8.152895		3.77	-8.52
3.77	-9.996185	-8.52	0	-2.872976	-7.273153	-1.478599	-9.324788	1.173419	0.001526	-8.152895		3.77	-8.52
3.78	-9.996185	-8.52	0	-2.919036	-7.270768	-1.478599	-9.324788	1.136797	0.001526	-8.189517		3.78	-8.52
3.79	-9.996185	-8.52	0	-2.896006	-7.333175	-1.478599	-9.324788	1.097124	0.001526	-8.229191		3.79	-8.52
3.8	-9.996185	-8.52	0	-2.919036	-7.376586	-1.478599	-9.324788	1.060502	0.001526	-8.265812		3.8	-8.52
3.81	-9.996185	-8.52	0	-2.919036	-7.369486	-1.478599	-9.324788	1.02388	0.001526	-8.302434		3.81	-8.52
3.82	-9.996185	-8.52	0	-2.893127	-7.420086	-1.478599	-9.324788	0.987259	0.001526	-8.339055		3.82	-8.52
3.83	-9.996185	-8.52	0	-2.942065	-7.463371	-1.478599	-9.324788	0.950637	0.001526	-8.375677		3.83	-8.52
3.84	-9.996185	-8.52	0	-2.942065	-7.463371	-1.478599	-9.324788	0.914015	0.001526	-8.412299		3.84	-8.52
3.85	-9.996185	-8.52	0	-2.965095	-7.518761	-1.478599	-9.324788	0.877394	0.001526	-8.44892		3.85	-8.52
3.86	-9.996185	-8.52	0	-2.942065	-7.559673	-1.478599	-9.324788	0.840772	0.001526	-8.485542		3.86	-8.52
3.87	-9.996185	-8.52	0	-2.988125	-7.571918	-1.478599	-9.324788	0.801099	0.001526	-8.525216		3.87	-8.52
3.88	-9.996185	-8.52	0	-3.034185	-7.607823	-1.478599	-9.324788	0.764477	0.001526	-8.561837		3.88	-8.52
3.89	-9.996185	-8.52	0	-3.034185	-7.655974	-1.478599	-9.324788	0.727855	0.001526	-8.598459		3.89	-8.52
3.9	-9.996185	-8.52	0	-2.988125	-7.648439	-1.478599	-9.324788	0.691234	0.001526	-8.63508		3.9	-8.52
3.91	-9.996185	-8.52	0	-2.942065	-7.704125	-1.478599	-9.324788	0.654612	0.001526	-8.671702		3.91	-8.52
3.92	-9.996185	-8.52	0	-3.100396	-7.764833	-1.478599	-9.324788	0.61799	0.001526	-8.708324		3.92	-8.52
3.93	-9.996185	-8.52	0	-3.149334	-7.754819	-1.478599	-9.324788	0.581369	0.001526	-8.744945		3.93	-8.52
3.93	-9.996185	-8.52	0	-3.149334	-7.754819	-1.478599	-9.324788	0.581369	0.001526	-8.744945		3.93	-8.52
3.94	-9.996185	-8.52	0	-3.077366	-7.805545	-1.478599	-9.324788	0.544747	0.001526	-8.781567		3.94	-8.52
3.95	-9.996185	-8.52	0	-3.077366	-7.856141	-1.478599	-9.324788	0.505074	0.001526	-8.821241		3.95	-8.52
3.96	-9.996185	-8.54	0	-3.077366	-7.417653	-1.457237	-9.187457	0.468452	0.386053	-8.336004		3.96	-8.54
3.97	-9.996185	-8.54	0	-2.942065	-7.805545	-1.457237	-9.187457	0.43183	0.001526	-8.757153		3.97	-8.54
3.98	-9.996185	-8.54	0	-3.100396	-7.815621	-1.457237	-9.187457	0.395209	0.001526	-8.793774		3.98	-8.54
3.99	-9.996185	-8.54	0	-3.100396	-7.843428	-1.457237	-9.187457	0.361639	0.001526	-8.827344		3.99	-8.54
4	-9.996185	-8.54	0	-3.146456	-7.899319	-1.457237	-9.187457	0.325017	0.001526	-8.863966		4	-8.54
4.01	-9.996185	-8.54	0	-3.123426	-7.896728	-1.457237	-9.187457	0.288396	0.001526	-8.900587		4.01	-8.54
4.02	-9.996185	-8.54	0	-3.077366	-7.950092	-1.457237	-9.187457	0.251774	0.001526	-8.937209		4.02	-8.54
4.03	-9.996185	-8.54	0	-3.080245	-7.998274	-1.457237	-9.187457	0.215152	0.001526	-8.973831		4.03	-8.54
4.04	-9.996185	-8.54	0	-3.169485	-7.995652	-1.457237	-9.187457	0.178531	0.001526	-9.010452		4.04	-8.54
4.05	-9.996185	-8.54	0	-3.149334	-8.04118	-1.457237	-9.187457	0.141909	0.001526	-9.047074		4.05	-8.54
4.06	-9.996185	-8.54	0	-3.264484	-8.094639	-1.457237	-9.187457	0.105287	0.001526	-9.083696		4.06	-8.54
4.07	-9.996185	-8.54	0	-3.264484	-8.084023	-1.457237	-9.187457	0.068666	0.001526	-9.120317		4.07	-8.54
4.08	-9.996185	-8.56	-0.125	-3.218424	-7.754819	-1.438926	-9.07454	0.032044	0.331121	-8.714427		4.08	-8.56
4.09	-9.996185	-8.56	0	-3.054336	-8.091985	-1.438926	-9.07454	-0.004578	0.001526	-9.080644		4.09	-8.56
4.09	-9.996185	-8.56	0	-3.054336	-8.091985	-1.438926	-9.07454	-0.004578	0.001526	-9.080644		4.09	-8.56
4.1	-9.996185	-8.56	0	-3.264484	-8.089331	-1.438926	-9.07454	-0.041199	0.001526	-9.117266		4.1	-8.56
4.11	-9.996185	-8.56	0	-3.310543	-8.137482	-1.438926	-9.07454	-0.074769	0.001526	-9.150835		4.11	-8.56
4.12	-9.996185	-8.56	0	-3.356603	-8.188318	-1.438926	-9.07454	-0.111391	0.001526	-9.187457		4.12	-8.56
4.13	-9.996185	-8.56	0	-3.425693	-8.185633	-1.438926	-9.07454	-0.148013	0.001526	-9.224079		4.13	-8.56
4.14	-9.996185	-8.56	0	-3.425693	-8.228381	-1.438926	-9.07454	-0.184634	0.001526	-9.2607		4.14	-8.56
4.15	-9.996185	-8.56	0	-3.471752	-8.281934	-1.438926	-9.07454	-0.221256	0.001526	-9.297322		4.15	-8.56
4.16	-9.996185	-8.56	0	-3.540842	-8.281934	-1.438926	-9.07454	-0.254826	0.001526	-9.330892		4.16	-8.56
4.17	-9.996185	-8.56	0	-3.494782	-8.335551	-1.438926	-9.07454	-0.291447	0.001526	-9.367514		4.17	-8.56
4.18	-9.996185	-8.56	0	-3.494782	-8.38631	-1.438926	-9.07454	-0.328069	0.001526	-9.404135		4.18	-8.56
4.19	-9.996185	-8.58	0	-3.609932	-7.950092	-1.417563	-8.940261	-0.364691	0.386053	-8.92195		4.19	-8.58
4.2	-9.996185	-8.58	0	-3.192515	-8.289916	-1.417563	-8.940261	-0.39826	0.001526	-9.340047		4.2	-8.58
4.21	-9.996185	-8.58	0	-3.448723	-8.332818	-1.417563	-8.940261	-0.434882	0.001526	-9.376669		4.21	-8.58
4.22	-9.996185	-8.58	0	-3.540842	-8.383733	-1.417563	-8.940261	-0.471504	0.001526	-9.413291		4.22	-8.58
4.23	-9.996185	-8.58	0	-3.632961	-8.383733	-1.417563	-8.940261	-0.505074	0.001526	-9.44686		4.23	-8.58
4.24	-9.996185	-8.58	0	-3.679021	-8.429151	-1.417563	-8.940261	-0.541695	0.001526	-9.483482		4.24	-8.58
4.25	-9.996185	-8.58	0	-3.655991	-8.477318	-1.417563	-8.940261	-0.575265	0.001526	-9.517052		4.25	-8.58
4.26	-9.996185	-8.58	0	-3.794171	-8.477318	-1.417563	-8.940261	-0.611887	0.001526	-9.553674		4.26	-8.58
4.27	-9.996185	-8.58	0	-3.748111	-8.52828	-1.417563	-8.940261	-0.648508	0.001526	-9.590295		4.27	-8.58
4.28	-9.996185	-8.58	0	-3.748111	-8.573651	-1.417563	-8.940261	-0.682078	0.001526	-9.623865		4.28	-8.58
4.29	-9.996185	-8.6	-0.125	-3.748111	-8.182947	-1.399252	-8.824292	-0.7187	0.331121	-9.214923		4.29	-8.6
4.3	-9.996185	-8.6	0	-3.287513	-8.525484	-1.399252	-8.824292	-0.75227	0.001526	-9.578088		4.3	-8.6
4.31	-9.996185	-8.6	0	-3.655991	-8.525484	-1.399252	-8.824292	-0.788891	0.001526	-9.61471		4.31	-8.6
4.32	-9.996185	-8.6	0	-3.655991	-8.570839	-1.399252	-8.824292	-0.822461	0.001526	-9.64828		4.32	-8.6
4.33	-9.996185	-8.6	0	-3.748111	-8.621817	-1.399252	-8.824292	-0.859083	0.001526	-9.684901		4.33	-8.6
4.34	-9.996185	-8.6	0	-3.86326	-8.616162	-1.399252	-8.824292	-0.892653	0.001526	-9.718471		4.34	-8.6
4.35	-9.996185	-8.6	0	-3.84023	-8.664297	-1.399252	-8.824292	-0.929274	0.001526	-9.755093		4.35	-8.6
4.36	-9.996185	-8.6	0	-3.88629	-8.715291	-1.399252	-8.824292	-0.962844	0.001526	-9.788663		4.36	-8.6
4.37	-9.996185	-8.6	0	-4.001439	-8.715291	-1.399252	-8.824292	-0.999466	0.001526	-9.825284		4.37	-8.6
4.38	-9.996185	-8.6	0	-3.90932	-8.760567	-1.399252	-8.824292	-1.033036	0.001526	-9.858854		4.38	-8.6
4.39	-9.996185	-8.6	0	-3.978409	-8.814484	-1.399252	-8.824292	-1.069657	0.001526	-9.895476		4.39	-8.6
4.4	-9.996185	-8.62	0	-4.024469	-8.383733	-1.37789	-8.690013	-1.103227	0.386053	-9.410239		4.4	-8.62
4.41	-9.996185	-8.62	0	-3.517812	-8.718151	-1.37789	-8.690013	-1.136797	0.001526	-9.828336		4.41	-8.62
4.41	-9.996185	-8.62	0	-3.517812	-8.718151	-1.37789	-8.690013	-1.136797	0.001526	-9.828336		4.41	-8.62
4.42	-9.996185	-8.62	0	-3.978409	-8.766317	-1.37789	-8.690013	-1.173419	0.001526	-9.864958		4.42	-8.62
4.43	-9.996185	-8.64	0	-4.024469	-8.335551	-1.356527	-8.555734	-1.206989	0.386053	-9.379721		4.43	-8.64
4.44	-9.996185	-8.64	0	-3.563872	-8.72101	-1.356527	-8.555734	-1.240558	0.001526	-9.797818		4.44	-8.64
4.45	-9.996185	-8.64	0	-4.024469	-8.718151	-1.356527	-8.555734	-1.274128	0.001526	-9.831388		4.45	-8.64
4.46	-9.996185	-8.64	0	-4.093559	-8.769192	-1.356527	-8.555734	-1.307698	0.001526	-9.864958		4.46	-8.64
4.47	-9.996185	-8.64	0	-4.116589	-8.817375	-1.356527	-8.555734	-1.341268	0.001526	-9.898528		4.47	-8.64
4.48	-9.996185	-8.64	0	-4.185678	-8.811593	-1.356527	-8.555734	-1.374838	0.001526	-9.932097		4.48	-8.64
4.49	-9.996185	-8.64	0	-4.185678	-8.859744	-1.356527	-8.555734	-1.41146	0.001526	-9.968719		4.49	-8.64
4.5	-9.996185	-8.64	0	-4.323858	-8.907894	-1.356527	-8.555734	-1.445029	0.001526	-10.002289		4.5	-8.64
4.51	-9.996185	-8.66	-0.125	-4.392947	-8.525484	-1.338216	-8.439765	-1.478599	0.331121	-9.590295		4.51	-8.66
4.52	-9.996185	-8.66	0	-3.88629	-8.859744	-1.338216	-8.439765	-1.512169	0.001526	-9.95346		4.52	-8.66
4.53	-9.996185	-8.66	0	-4.300828	-8.859744	-1.338216	-8.439765	-1.545739	0.001526	-9.98703		4.53	-8.66
4.54	-9.996185	-8.68	0	-4.231738	-8.426387	-1.316854	-8.305486	-1.579309	0.386053	-9.501793		4.54	-8.68
4.55	-9.996185	-8.68	0	-3.725081	-8.817375	-1.316854	-8.305486	-1.609827	0.001526	-9.916838		4.55	-8.68
4.56	-9.996185	-8.68	0	-4.162648	-8.856837	-1.316854	-8.305486	-1.643397	0.001526	-9.950408		4.56	-8.68
4.57	-9.996185	-8.68	0	-4.231738	-8.856837	-1.316854	-8.305486	-1.676967	0.001526	-9.983978		4.57	-8.68
4.57	-9.996185	-8.68	0	-4.231738	-8.856837	-1.316854	-8.305486	-1.676967	0.001526	-9.983978		4.57	-8.68
4.58	-9.996185	-8.68	0	-4.300828	-8.922324	-1.316854	-8.305486	-1.710536	0.001526	-10.017548		4.58	-8.68
4.59	-9.996185	-8.68	0	-4.392947	-8.910817	-1.316854	-8.305486	-1.744106	0.001526	-10.051118		4.59	-8.68
4.6	-9.996185	-8.68	0	-4.415977	-8.958983	-1.316854	-8.305486	-1.774624	0.001526	-10.081636		4.6	-8.68
4.61	-9.996185	-8.68	0	-4.392947	-9.010104	-1.316854	-8.305486	-1.808194	0.001526	-10.115206		4.61	-8.68
4.62	-9.996185	-8.7	-0.125	-4.462037	-8.613335	-1.298543	-8.189517	-1.841764	0.331121	-9.703212		4.62	-8.7
4.63	-9.996185	-8.7	0	-3.90932	-8.956045	-1.298543	-8.189517	-1.875334	0.001526	-10.066377		4.63	-8.7
4.64	-9.996185	-8.7	0	-4.462037	-8.956045	-1.298543	-8.189517	-1.905852	0.001526	-10.096895		4.64	-8.7
4.65	-9.996185	-8.72	-0.125	-4.392947	-8.525484	-1.27718	-8.055238	-1.939422	0.386053	-9.611658		4.65	-8.72
4.66	-9.996185	-8.72	0	-3.794171	-8.907894	-1.27718	-8.055238	-1.96994	0.001526	-10.026703		4.66	-8.72
4.67	-9.996185	-8.72	0	-4.323858	-8.961922	-1.27718	-8.055238	-2.00351	0.001526	-10.060273		4.67	-8.72
4.68	-9.996185	-8.72	0	-4.392947	-8.953107	-1.27718	-8.055238	-2.034028	0.001526	-10.090791		4.68	-8.72
4.69	-9.996185	-8.72	0	-4.462037	-8.998288	-1.27718	-8.055238	-2.067597	0.001526	-10.124361		4.69	-8.72
4.7	-9.996185	-8.72	0	-4.531126	-9.010104	-1.27718	-8.055238	-2.098116	0.001526	-10.154879		4.7	-8.72
4.71	-9.996185	-8.72	0	-4.392947	-9.046407	-1.27718	-8.055238	-2.131685	0.001526	-10.188449		4.71	-8.72
4.72	-9.996185	-8.72	0	-4.600216	-9.100498	-1.27718	-8.055238	-2.162203	0.001526	-10.218967		4.72	-8.72
4.73	-9.996185	-8.74	0	-4.646276	-8.72101	-1.258869	-7.939269	-2.192721	0.331121	-9.803922		4.73	-8.74
4.73	-9.996185	-8.74	0	-4.646276	-8.72101	-1.258869	-7.939269	-2.192721	0.331121	-9.803922		4.73	-8.74
4.74	-9.996185	-8.74	0	-4.116589	-9.052347	-1.258869	-7.939269	-2.226291	0.001526	-10.167086		4.74	-8.74
4.75	-9.996185	-8.74	0	-4.600216	-9.058286	-1.258869	-7.939269	-2.256809	0.001526	-10.197604		4.75	-8.74
4.76	-9.996185	-8.76	0	-4.623246	-8.61899	-1.237507	-7.80499	-2.287327	0.386053	-9.709316		4.76	-8.76
4.77	-9.996185	-8.76	0	-4.001439	-9.021735	-1.237507	-7.80499	-2.317845	0.001526	-10.124361		4.77	-8.76
4.78	-9.996185	-8.76	0	-4.531126	-9.001242	-1.237507	-7.80499	-2.351415	0.001526	-10.157931		4.78	-8.76
4.79	-9.996185	-8.76	0	-4.508096	-9.06404	-1.237507	-7.80499	-2.381933	0.001526	-10.188449		4.79	-8.76
4.8	-9.996185	-8.76	0	-4.600216	-9.097512	-1.237507	-7.80499	-2.412451	0.001526	-10.218967		4.8	-8.76
4.81	-9.996185	-8.78	0	-4.692335	-8.715291	-1.219196	-7.689021	-2.442969	0.331121	-9.803922		4.81	-8.78
4.82	-9.996185	-8.78	0	-4.162648	-9.058286	-1.219196	-7.689021	-2.473487	0.001526	-10.164034		4.82	-8.78
4.83	-9.996185	-8.78	0	-4.577186	-9.055317	-1.219196	-7.689021	-2.504005	0.001526	-10.194553		4.83	-8.78
4.84	-9.996185	-8.78	0	-4.623246	-9.094526	-1.219196	-7.689021	-2.534524	0.001526	-10.225071		4.84	-8.78
4.85	-9.996185	-8.8	0	-4.646276	-8.672827	-1.197833	-7.554742	-2.565042	0.386053	-9.736782		4.85	-8.8
4.86	-9.996185	-8.8	0	-4.116589	-9.004196	-1.197833	-7.554742	-2.59556	0.001526	-10.151827		4.86	-8.8
4.87	-9.996185	-8.8	0	-4.577186	-9.049377	-1.197833	-7.554742	-2.626078	0.001526	-10.182345		4.87	-8.8
4.88	-9.996185	-8.82	-0.125	-4.577186	-8.61899	-1.176471	-7.420462	-2.653544	0.386053	-9.691005		4.88	-8.82
4.89	-9.996185	-8.82	0	-4.024469	-8.967614	-1.176471	-7.420462	-2.684062	0.001526	-10.10605		4.89	-8.82
