TimeStamp	Reference	Position	Speed	Current	Voltage	Error	Kp x Error	Error Sum / Ti	Td x Delta PV	PID Output		TimeStamp	Position	Reference
0.01	0.001526	0	0	-0.011515	0	0.001526	0.001526	0.001526	0.001526	0.001526		0.01	0	0.001526
0.02	0.416571	0	0	-0.011515	2.698213	0.416571	3.071641	0.00763	0.001526	3.077745		0.02	0	0.416571
0.03	0.834668	0	0	1.258006	5.449852	0.834668	6.166171	0.028992	0.001526	6.193637		0.03	0	0.834668
0.04	1.249714	0	0	2.271321	8.252524	1.249714	9.239338	0.05951	0.001526	9.297322		0.04	0	1.249714
0.05	1.667811	0	0	3.100396	10.999763	1.667811	12.330816	0.105287	0.001526	12.434577		0.05	0	1.667811
0.06	2.082856	0	0	6.580784	13.780159	2.082856	15.403983	0.163272	0.001526	15.565728		0.06	0	2.082856
0.07	2.500954	0	0	10.780856	16.558435	2.500954	18.498512	0.236515	0.001526	18.733501		0.07	0	2.500954
0.08	2.915999	0	0	14.747751	19.350264	2.915999	21.568627	0.318914	0.001526	21.886015		0.08	0	2.915999
0.09	3.334096	0.02	0	20.280677	21.52953	3.312734	24.504463	0.416571	-0.535592	24.382391		0.09	0.02	3.334096
0.09	3.334096	0.02	0	20.280677	21.52953	3.312734	24.504463	0.416571	-0.535592	24.382391		0.09	0.02	3.334096
0.1	3.749142	0.14	1.736111	23.925153	21.427098	3.608759	26.695659	0.526436	-2.998398	24.220645		0.1	0.14	3.749142
0.11	4.167239	0.74	4.513889	24.178481	9.572575	3.42565	25.340658	0.636301	-15.147631	10.826276		0.11	0.74	4.167239
0.12	4.582284	1.32	4.166667	2.570709	9.07295	3.260853	24.119936	0.740063	-14.610513	10.246433		0.12	1.32	4.582284
0.13	5.000381	1.84	3.472222	2.501619	9.829204	3.160143	23.375296	0.840772	-13.072404	11.140612		0.13	1.84	5.000381
0.14	5.415427	2.32	3.125	2.962217	10.314197	3.093004	22.877852	0.93843	-12.150759	11.66247		0.14	2.32	5.415427
0.15	5.833524	2.7	2.430556	3.215545	12.965043	3.132677	23.170825	1.036088	-9.535363	14.668498		0.15	2.7	5.833524
0.16	6.248569	3.08	2.777778	7.274559	13.193314	3.166247	23.421073	1.133745	-9.611658	14.940108		0.16	3.08	6.248569
0.17	6.666667	3.44	2.430556	8.287873	14.114821	3.224231	23.848325	1.234455	-9.07454	16.005188		0.17	3.44	6.666667
0.18	7.081712	3.82	2.430556	9.764664	14.060028	3.260853	24.119936	1.335164	-9.535363	15.916686		0.18	3.82	7.081712
0.19	7.499809	4.18	2.430556	9.142857	14.974893	3.318837	24.55024	1.435874	-9.07454	16.908522		0.19	4.18	7.499809
0.2	7.917906	4.56	2.777778	11.103275	14.830441	3.355459	24.821851	1.542687	-9.611658	16.749828		0.2	4.56	7.917906
0.21	8.332952	4.94	2.430556	10.919036	15.240294	3.392081	25.09041	1.646448	-9.535363	17.198444		0.21	4.94	8.332952
0.22	8.751049	5.34	2.777778	11.057215	14.984719	3.410391	25.227741	1.753262	-10.07248	16.90547		0.22	5.34	8.751049
0.23	9.166094	5.72	2.777778	10.435408	15.697155	3.443961	25.474937	1.860075	-9.611658	17.720302		0.23	5.72	9.166094
0.24	9.584192	6.14	3.125	11.126304	14.96998	3.443961	25.474937	1.966888	-10.533303	16.90547		0.24	6.14	9.584192
0.25	9.999237	6.56	3.125	10.156171	14.926742	3.437858	25.42916	2.076753	-10.61265	16.890211		0.25	6.56	9.999237
0.26	9.999237	6.98	2.777778	9.879813	12.274421	3.016709	22.313268	2.177462	-10.61265	13.875029		0.26	6.98	9.999237
0.27	9.999237	7.4	2.777778	5.360202	9.684657	2.598611	19.218738	2.262913	-10.533303	10.945296		0.27	7.4	9.999237
0.28	9.999237	7.78	2.777778	3.123426	8.054206	2.217136	16.395819	2.339208	-9.611658	9.120317		0.28	7.78	9.999237
0.29	9.999237	8.1	2.430556	2.570709	7.376586	1.896696	14.024567	2.403296	-8.073548	8.351263		0.29	8.1	9.999237
0.3	9.999237	8.36	1.736111	2.4095	7.091952	1.637293	12.104982	2.458228	-6.535439	8.02472		0.3	8.36	9.999237
0.31	9.999237	8.56	1.041667	2.478589	7.18138	1.438926	10.637064	2.507057	-4.99733	8.14374		0.31	8.56	9.999237
0.32	9.999237	8.72	1.041667	2.570709	6.988592	1.27718	9.440757	2.549783	-4.075685	7.911803		0.32	8.72	9.999237
0.33	9.999237	8.82	0.694444	2.524649	7.726714	1.176471	8.696117	2.586404	-2.537575	8.741894		0.33	8.82	9.999237
0.34	9.999237	8.88	0.347222	2.962217	8.340846	1.118486	8.265812	2.623026	-1.460288	9.425498		0.34	8.88	9.999237
0.35	9.999237	8.88	0	2.985246	9.639437	1.118486	8.265812	2.656596	0.001526	10.920882		0.35	8.88	9.999237
0.36	9.999237	8.88	0	4.439007	9.709662	1.118486	8.265812	2.693217	0.001526	10.957504		0.36	8.88	9.999237
0.37	9.999237	8.86	-0.347222	4.715365	10.27273	1.136797	8.403143	2.726787	0.462348	11.589227		0.37	8.86	9.999237
0.38	9.999237	8.86	0	5.797769	9.880423	1.136797	8.403143	2.763409	0.001526	11.165026		0.38	8.86	9.999237
0.39	9.999237	8.86	0	5.175963	9.941637	1.136797	8.403143	2.800031	0.001526	11.201648		0.39	8.86	9.999237
0.4	9.999237	8.86	0	5.406261	9.92862	1.136797	8.403143	2.8336	0.001526	11.235218		0.4	8.86	9.999237
0.41	9.999237	8.86	0	5.360202	9.976817	1.136797	8.403143	2.870222	0.001526	11.271839		0.41	8.86	9.999237
0.41	9.999237	8.86	0	5.360202	9.976817	1.136797	8.403143	2.870222	0.001526	11.271839		0.41	8.86	9.999237
0.42	9.999237	8.86	0	5.360202	10.025014	1.136797	8.403143	2.906844	0.001526	11.308461		0.42	8.86	9.999237
0.43	9.999237	8.86	0	5.406261	10.025014	1.136797	8.403143	2.940414	0.001526	11.342031		0.43	8.86	9.999237
0.44	9.999237	8.86	0	5.521411	10.076513	1.136797	8.403143	2.977035	0.001526	11.378653		0.44	8.86	9.999237
0.45	9.999237	8.86	0	5.521411	10.073212	1.136797	8.403143	3.010605	0.001526	11.412222		0.45	8.86	9.999237
0.46	9.999237	8.86	0	5.56747	10.141313	1.136797	8.403143	3.047227	0.001526	11.448844		0.46	8.86	9.999237
0.47	9.999237	8.86	0	5.5905	10.163148	1.136797	8.403143	3.083848	0.001526	11.485466		0.47	8.86	9.999237
0.48	9.999237	8.86	0	5.61353	10.169606	1.136797	8.403143	3.117418	0.001526	11.519036		0.48	8.86	9.999237
0.49	9.999237	8.86	0	5.61353	10.217803	1.136797	8.403143	3.15404	0.001526	11.555657		0.49	8.86	9.999237
0.5	9.999237	8.86	0	5.65959	10.266	1.136797	8.403143	3.190661	0.001526	11.592279		0.5	8.86	9.999237
0.51	9.999237	8.86	0	6.030946	10.266	1.136797	8.403143	3.224231	0.001526	11.625849		0.51	8.86	9.999237
0.52	9.999237	8.86	0	5.958978	10.314197	1.136797	8.403143	3.260853	0.001526	11.66247		0.52	8.86	9.999237
0.53	9.999237	8.86	0	6.053976	10.355814	1.136797	8.403143	3.294423	0.001526	11.69604		0.53	8.86	9.999237
0.54	9.999237	8.86	0	6.143217	10.365791	1.136797	8.403143	3.331044	0.001526	11.732662		0.54	8.86	9.999237
0.55	9.999237	8.86	0	5.982008	10.410592	1.136797	8.403143	3.367666	0.001526	11.769284		0.55	8.86	9.999237
0.56	9.999237	8.86	0	6.281396	10.469073	1.136797	8.403143	3.401236	0.001526	11.802853		0.56	8.86	9.999237
0.57	9.999237	8.86	0	6.330335	10.452147	1.136797	8.403143	3.437858	0.001526	11.839475		0.57	8.86	9.999237
0.57	9.999237	8.86	0	6.330335	10.452147	1.136797	8.403143	3.437858	0.001526	11.839475		0.57	8.86	9.999237
0.58	9.999237	8.86	0	5.820799	10.51043	1.136797	8.403143	3.474479	0.001526	11.876097		0.58	8.86	9.999237
0.59	9.999237	8.86	0	5.5905	10.548481	1.136797	8.403143	3.508049	0.001526	11.909667		0.59	8.86	9.999237
0.6	9.999237	8.86	0	5.475351	10.558643	1.136797	8.403143	3.544671	0.001526	11.946288		0.6	8.86	9.999237
0.61	9.999237	8.86	0	5.406261	10.600122	1.136797	8.403143	3.578241	0.001526	11.979858		0.61	8.86	9.999237
0.62	9.999237	8.86	0	5.61353	10.655069	1.136797	8.403143	3.614862	0.001526	12.01648		0.62	8.86	9.999237
0.63	9.999237	8.86	0	5.728679	10.651578	1.136797	8.403143	3.651484	0.001526	12.053101		0.63	8.86	9.999237
0.64	9.999237	8.86	0	5.797769	10.699775	1.136797	8.403143	3.685054	0.001526	12.086671		0.64	8.86	9.999237
0.65	9.999237	8.86	0	5.889888	10.747972	1.136797	8.403143	3.721675	0.001526	12.123293		0.65	8.86	9.999237
0.66	9.999237	8.86	0	5.982008	10.751495	1.136797	8.403143	3.758297	0.001526	12.159915		0.66	8.86	9.999237
0.67	9.999237	8.86	0	6.445484	10.799708	1.136797	8.403143	3.791867	0.001526	12.193484		0.67	8.86	9.999237
0.68	9.999237	8.86	0	6.603814	10.847921	1.136797	8.403143	3.828489	0.001526	12.230106		0.68	8.86	9.999237
0.69	9.999237	8.88	0	6.053976	10.320958	1.118486	8.265812	3.862058	-0.459297	11.665522		0.69	8.88	9.999237
0.7	9.999237	8.88	0	4.968694	10.762063	1.118486	8.265812	3.89868	0.001526	12.162966		0.7	8.88	9.999237
0.71	9.999237	8.88	0	5.820799	10.806785	1.118486	8.265812	3.93225	0.001526	12.196536		0.71	8.88	9.999237
0.72	9.999237	8.88	0	6.143217	10.844366	1.118486	8.265812	3.968872	0.001526	12.233158		0.72	8.88	9.999237
0.73	9.999237	8.88	0	6.120187	10.855029	1.118486	8.265812	4.002441	0.001526	12.266728		0.73	8.88	9.999237
0.73	9.999237	8.88	0	6.120187	10.855029	1.118486	8.265812	4.002441	0.001526	12.266728		0.73	8.88	9.999237
0.74	9.999237	8.88	0	6.100036	10.903274	1.118486	8.265812	4.036011	0.001526	12.300298		0.74	8.88	9.999237
0.75	9.999237	8.88	0	6.281396	10.889217	1.118486	8.265812	4.072633	0.001526	12.336919		0.75	8.88	9.999237
0.76	9.999237	8.88	0	6.281396	10.95869	1.118486	8.265812	4.106203	0.001526	12.370489		0.76	8.88	9.999237
0.77	9.999237	8.88	0	6.307305	10.978378	1.118486	8.265812	4.142824	0.001526	12.407111		0.77	8.88	9.999237
0.78	9.999237	8.88	0	6.330335	10.99256	1.118486	8.265812	4.176394	0.001526	12.440681		0.78	8.88	9.999237
0.79	9.999237	8.88	0	6.998201	11.037155	1.118486	8.265812	4.213016	0.001526	12.477302		0.79	8.88	9.999237
0.8	9.999237	8.88	0	7.435768	11.085352	1.118486	8.265812	4.246586	0.001526	12.510872		0.8	8.88	9.999237
0.81	9.999237	8.88	0	7.620007	11.085352	1.118486	8.265812	4.283207	0.001526	12.547494		0.81	8.88	9.999237
0.82	9.999237	8.88	0	7.596977	11.137199	1.118486	8.265812	4.316777	0.001526	12.581064		0.82	8.88	9.999237
0.83	9.999237	8.9	0	7.827276	10.558643	1.097124	8.11017	4.350347	-0.535592	11.921874		0.83	8.9	9.999237
0.84	9.999237	8.9	0	6.906081	11.037155	1.097124	8.11017	4.386969	0.001526	12.495613		0.84	8.9	9.999237
0.85	9.999237	8.92	0	7.735157	10.562102	1.078813	7.972839	4.420539	-0.459297	11.931029		0.85	8.92	9.999237
0.86	9.999237	8.92	0	6.860022	10.98198	1.078813	7.972839	4.454108	0.001526	12.425422		0.86	8.92	9.999237
0.87	9.999237	8.92	0	7.458798	11.012059	1.078813	7.972839	4.487678	0.001526	12.458991		0.87	8.92	9.999237
0.88	9.999237	8.94	0	7.412738	10.462217	1.05745	7.814145	4.521248	-0.535592	11.79675		0.88	8.94	9.999237
0.89	9.999237	8.94	0	6.491544	10.937399	1.05745	7.814145	4.551766	0.001526	12.364385		0.89	8.94	9.999237
0.9	9.999237	8.94	0	7.297589	10.985581	1.05745	7.814145	4.585336	0.001526	12.397955		0.9	8.94	9.999237
0.91	9.999237	8.94	0	7.781216	10.978378	1.05745	7.814145	4.618906	0.001526	12.431525		0.91	8.94	9.999237
0.92	9.999237	8.96	0	7.481828	10.506986	1.039139	7.679866	4.652476	-0.459297	11.869993		0.92	8.96	9.999237
0.93	9.999237	8.96	0	6.883051	10.940761	1.039139	7.679866	4.682994	0.001526	12.361334		0.93	8.96	9.999237
0.94	9.999237	8.96	0	7.412738	10.985581	1.039139	7.679866	4.716564	0.001526	12.394903		0.94	8.96	9.999237
0.95	9.999237	8.96	0	7.389709	10.988958	1.039139	7.679866	4.750134	0.001526	12.428473		0.95	8.96	9.999237
0.96	9.999237	8.96	0	7.412738	11.040773	1.039139	7.679866	4.780652	0.001526	12.458991		0.96	8.96	9.999237
0.97	9.999237	8.98	0	7.458798	10.469073	1.017777	7.521172	4.814221	-0.535592	11.79675		0.97	8.98	9.999237
0.98	9.999237	8.98	0	6.652753	10.940761	1.017777	7.521172	4.844739	0.001526	12.364385		0.98	8.98	9.999237
0.99	9.999237	8.98	0	7.412738	10.99256	1.017777	7.521172	4.878309	0.001526	12.397955		0.99	8.98	9.999237
1	9.999237	8.98	0	7.435768	10.996161	1.017777	7.521172	4.908827	0.001526	12.428473		1	8.98	9.999237
1.01	9.999237	8.98	0	7.527888	11.04439	1.017777	7.521172	4.939345	0.001526	12.458991		1.01	8.98	9.999237
1.02	9.999237	8.98	0	7.596977	11.030146	1.017777	7.521172	4.972915	0.001526	12.492561		1.02	8.98	9.999237
1.03	9.999237	8.98	0	7.550918	11.081946	1.017777	7.521172	5.003433	0.001526	12.523079		1.03	8.98	9.999237
1.04	9.999237	9	0	7.643037	10.503758	0.996414	7.362478	5.037003	-0.535592	11.860838		1.04	9	9.999237
1.05	9.999237	9	0	6.767902	10.988958	0.996414	7.362478	5.067521	0.001526	12.428473		1.05	9	9.999237
1.05	9.999237	9	0	6.767902	10.988958	0.996414	7.362478	5.067521	0.001526	12.428473		1.05	9	9.999237
1.06	9.999237	9	0	7.596977	11.040773	0.996414	7.362478	5.098039	0.001526	12.458991		1.06	9	9.999237
1.07	9.999237	9	0	7.804246	11.033764	0.996414	7.362478	5.128557	0.001526	12.489509		1.07	9	9.999237
1.08	9.999237	9	0	7.850306	11.088986	0.996414	7.362478	5.159075	0.001526	12.520027		1.08	9	9.999237
1.09	9.999237	9	0	8.175603	11.110558	0.996414	7.362478	5.189593	0.001526	12.550546		1.09	9	9.999237
1.1	9.999237	9.02	0	8.103634	10.589697	0.978103	7.228199	5.223163	-0.459297	11.989014		1.1	9.02	9.999237
1.11	9.999237	9.02	0	7.18244	11.040773	0.978103	7.228199	5.253681	0.001526	12.480354		1.11	9.02	9.999237
1.12	9.999237	9.02	0	7.876214	11.071046	0.978103	7.228199	5.284199	0.001526	12.510872		1.12	9.02	9.999237
1.13	9.999237	9.04	0	8.011515	10.458789	0.956741	7.069505	5.311666	-0.535592	11.842527		1.13	9.04	9.999237
1.14	9.999237	9.04	0	6.975171	10.988958	0.956741	7.069505	5.342184	0.001526	12.410163		1.14	9.04	9.999237
1.15	9.999237	9.04	0	7.919395	10.985581	0.956741	7.069505	5.372702	0.001526	12.440681		1.15	9.04	9.999237
1.16	9.999237	9.04	0	7.919395	11.037155	0.956741	7.069505	5.40322	0.001526	12.471199		1.16	9.04	9.999237
1.17	9.999237	9.06	0.347222	8.011515	10.555183	0.93843	6.935225	5.430686	-0.459297	11.903563		1.17	9.06	9.999237
1.18	9.999237	9.06	0	7.11335	10.978378	0.93843	6.935225	5.461204	0.001526	12.394903		1.18	9.06	9.999237
1.19	9.999237	9.06	0	7.781216	10.988958	0.93843	6.935225	5.491722	0.001526	12.425422		1.19	9.06	9.999237
1.2	9.999237	9.06	0	7.919395	11.048008	0.93843	6.935225	5.519188	0.001526	12.452888		1.2	9.06	9.999237
1.21	9.999237	9.08	0.347222	7.988485	10.414004	0.917067	6.776532	5.549706	-0.535592	11.787594		1.21	9.08	9.999237
1.21	9.999237	9.08	0.347222	7.988485	10.414004	0.917067	6.776532	5.549706	-0.535592	11.787594		1.21	9.08	9.999237
1.22	9.999237	9.08	0	6.790932	10.940761	0.917067	6.776532	5.577173	0.001526	12.352178		1.22	9.08	9.999237
1.23	9.999237	9.08	0	7.620007	10.940761	0.917067	6.776532	5.607691	0.001526	12.382696		1.23	9.08	9.999237
1.24	9.999237	9.08	0	7.712127	10.978378	0.917067	6.776532	5.635157	0.001526	12.410163		1.24	9.08	9.999237
1.25	9.999237	9.1	0	7.827276	10.452147	0.898756	6.642252	5.662623	-0.459297	11.842527		1.25	9.1	9.999237
1.26	9.999237	9.1	0	6.883051	10.889217	0.898756	6.642252	5.690089	0.001526	12.330816		1.26	9.1	9.999237
1.27	9.999237	9.1	0	7.527888	10.947933	0.898756	6.642252	5.720607	0.001526	12.361334		1.27	9.1	9.999237
1.28	9.999237	9.1	0	7.643037	10.944347	0.898756	6.642252	5.748074	0.001526	12.3888		1.28	9.1	9.999237
1.29	9.999237	9.1	0	7.712127	11.006966	0.898756	6.642252	5.77554	0.001526	12.416266		1.29	9.1	9.999237
1.3	9.999237	9.12	0	7.620007	10.407393	0.877394	6.483558	5.803006	-0.535592	11.747921		1.3	9.12	9.999237
1.31	9.999237	9.12	0	6.744872	10.892564	0.877394	6.483558	5.830472	0.001526	12.312505		1.31	9.12	9.999237
1.32	9.999237	9.12	0	7.504858	10.947933	0.877394	6.483558	5.857939	0.001526	12.339971		1.32	9.12	9.999237
1.33	9.999237	9.12	0	7.550918	10.923056	0.877394	6.483558	5.885405	0.001526	12.367437		1.33	9.12	9.999237
1.34	9.999237	9.12	0	7.735157	10.974776	0.877394	6.483558	5.912871	0.001526	12.394903		1.34	9.12	9.999237
1.35	9.999237	9.12	0	7.758186	10.99256	0.877394	6.483558	5.940337	0.001526	12.42237		1.35	9.12	9.999237
1.36	9.999237	9.12	0	7.643037	11.030146	0.877394	6.483558	5.967803	0.001526	12.449836		1.36	9.12	9.999237
1.37	9.999237	9.14	0	7.643037	10.503758	0.859083	6.346227	5.99527	-0.459297	11.879149		1.37	9.14	9.999237
1.37	9.999237	9.14	0	7.643037	10.503758	0.859083	6.346227	5.99527	-0.459297	11.879149		1.37	9.14	9.999237
1.38	9.999237	9.14	0	6.929111	10.940761	0.859083	6.346227	6.019684	0.001526	12.364385		1.38	9.14	9.999237
1.39	9.999237	9.14	0	7.666067	10.944347	0.859083	6.346227	6.04715	0.001526	12.391852		1.39	9.14	9.999237
1.4	9.999237	9.14	0	7.596977	10.988958	0.859083	6.346227	6.074617	0.001526	12.419318		1.4	9.14	9.999237
1.41	9.999237	9.14	0	7.643037	10.985581	0.859083	6.346227	6.102083	0.001526	12.446784		1.41	9.14	9.999237
1.42	9.999237	9.14	0	7.689097	11.033764	0.859083	6.346227	6.129549	0.001526	12.47425		1.42	9.14	9.999237
1.43	9.999237	9.16	0	7.735157	10.458789	0.83772	6.190585	6.153964	-0.535592	11.805905		1.43	9.16	9.999237
1.44	9.999237	9.16	0	6.860022	10.944347	0.83772	6.190585	6.18143	0.001526	12.370489		1.44	9.16	9.999237
1.45	9.999237	9.16	0	7.620007	10.999763	0.83772	6.190585	6.205844	0.001526	12.394903		1.45	9.16	9.999237
1.46	9.999237	9.16	0	7.804246	10.996161	0.83772	6.190585	6.23331	0.001526	12.42237		1.46	9.16	9.999237
1.47	9.999237	9.16	0	7.827276	11.04439	0.83772	6.190585	6.260777	0.001526	12.449836		1.47	9.16	9.999237
1.48	9.999237	9.16	0	7.666067	11.008441	0.83772	6.190585	6.285191	0.001526	12.47425		1.48	9.16	9.999237
1.49	9.999237	9.18	0	7.850306	10.455575	0.816358	6.031891	6.312657	-0.535592	11.805905		1.49	9.18	9.999237
1.5	9.999237	9.18	0	6.998201	10.940761	0.816358	6.031891	6.337072	0.001526	12.367437		1.5	9.18	9.999237
1.51	9.999237	9.18	0	7.573947	10.940761	0.816358	6.031891	6.361486	0.001526	12.391852		1.51	9.18	9.999237
1.52	9.999237	9.18	0	7.689097	10.99256	0.816358	6.031891	6.388952	0.001526	12.419318		1.52	9.18	9.999237
1.53	9.999237	9.18	0	7.620007	10.988958	0.816358	6.031891	6.413367	0.001526	12.443732		1.53	9.18	9.999237
1.54	9.999237	9.18	0	7.712127	11.040773	0.816358	6.031891	6.437781	0.001526	12.468147		1.54	9.18	9.999237
1.55	9.999237	9.2	0	7.873336	10.513874	0.798047	5.89456	6.462196	-0.459297	11.894408		1.55	9.2	9.999237
1.56	9.999237	9.2	0	6.929111	10.944347	0.798047	5.89456	6.489662	0.001526	12.382696		1.56	9.2	9.999237
1.57	9.999237	9.2	0	7.758186	10.967573	0.798047	5.89456	6.514076	0.001526	12.407111		1.57	9.2	9.999237
1.58	9.999237	9.2	0	7.804246	10.996161	0.798047	5.89456	6.538491	0.001526	12.431525		1.58	9.2	9.999237
1.59	9.999237	9.2	0	7.758186	11.040773	0.798047	5.89456	6.562905	0.001526	12.45594		1.59	9.2	9.999237
1.6	9.999237	9.22	0	7.758186	10.414004	0.776684	5.738918	6.58732	-0.535592	11.787594		1.6	9.22	9.999237
1.61	9.999237	9.22	0	6.744872	10.940761	0.776684	5.738918	6.611734	0.001526	12.349126		1.61	9.22	9.999237
1.62	9.999237	9.22	0	7.689097	10.944347	0.776684	5.738918	6.636149	0.001526	12.373541		1.62	9.22	9.999237
1.63	9.999237	9.22	0	7.596977	10.985581	0.776684	5.738918	6.660563	0.001526	12.397955		1.63	9.22	9.999237
1.64	9.999237	9.22	0	7.735157	10.974776	0.776684	5.738918	6.684977	0.001526	12.42237		1.64	9.22	9.999237
1.65	9.999237	9.24	0	7.876214	10.458789	0.758373	5.601587	6.709392	-0.459297	11.848631		1.65	9.24	9.999237
1.66	9.999237	9.24	0	6.883051	10.892564	0.758373	5.601587	6.733806	0.001526	12.333867		1.66	9.24	9.999237
1.67	9.999237	9.24	0	7.758186	10.947933	0.758373	5.601587	6.755169	0.001526	12.35523		1.67	9.24	9.999237
1.68	9.999237	9.24	0	7.666067	10.940761	0.758373	5.601587	6.779583	0.001526	12.379644		1.68	9.24	9.999237
1.69	9.999237	9.24	0	7.689097	10.99256	0.758373	5.601587	6.803998	0.001526	12.404059		1.69	9.24	9.999237
1.69	9.999237	9.24	0	7.689097	10.99256	0.758373	5.601587	6.803998	0.001526	12.404059		1.69	9.24	9.999237
1.7	9.999237	9.24	0	7.666067	10.988958	0.758373	5.601587	6.828412	0.001526	12.428473		1.7	9.24	9.999237
1.71	9.999237	9.26	0	7.550918	10.414004	0.737011	5.442893	6.849775	-0.535592	11.754025		1.71	9.26	9.999237
1.72	9.999237	9.26	0	6.675783	10.892564	0.737011	5.442893	6.874189	0.001526	12.315557		1.72	9.26	9.999237
1.73	9.999237	9.26	0	7.481828	10.889217	0.737011	5.442893	6.895552	0.001526	12.336919		1.73	9.26	9.999237
1.74	9.999237	9.26	0	7.412738	10.937399	0.737011	5.442893	6.919966	0.001526	12.361334		1.74	9.26	9.999237
1.75	9.999237	9.26	0	7.550918	10.940761	0.737011	5.442893	6.941329	0.001526	12.382696		1.75	9.26	9.999237
1.76	9.999237	9.26	0	7.481828	10.98198	0.737011	5.442893	6.965743	0.001526	12.407111		1.76	9.26	9.999237
1.77	9.999237	9.26	0	7.527888	10.99256	0.737011	5.442893	6.987106	0.001526	12.428473		1.77	9.26	9.999237
1.78	9.999237	9.26	0	7.481828	11.033764	0.737011	5.442893	7.011521	0.001526	12.452888		1.78	9.26	9.999237
1.79	9.999237	9.26	0	7.596977	11.033764	0.737011	5.442893	7.032883	0.001526	12.47425		1.79	9.26	9.999237
1.8	9.999237	9.26	0	7.620007	11.015676	0.737011	5.442893	7.057298	0.001526	12.498665		1.8	9.26	9.999237
1.81	9.999237	9.26	0	7.689097	11.06378	0.737011	5.442893	7.07866	0.001526	12.520027		1.81	9.26	9.999237
1.82	9.999237	9.28	0.347222	7.735157	10.562102	0.7187	5.308614	7.103075	-0.459297	11.94934		1.82	9.28	9.999237
1.83	9.999237	9.28	0	6.952141	10.988958	0.7187	5.308614	7.124437	0.001526	12.431525		1.83	9.28	9.999237
1.84	9.999237	9.28	0	7.504858	11.033764	0.7187	5.308614	7.148852	0.001526	12.45594		1.84	9.28	9.999237
1.85	9.999237	9.28	0	7.712127	11.022911	0.7187	5.308614	7.170214	0.001526	12.477302		1.85	9.28	9.999237
1.85	9.999237	9.28	0	7.712127	11.022911	0.7187	5.308614	7.170214	0.001526	12.477302		1.85	9.28	9.999237
1.86	9.999237	9.28	0	7.573947	11.037155	0.7187	5.308614	7.191577	0.001526	12.498665		1.86	9.28	9.999237
1.87	9.999237	9.28	0	7.596977	11.081946	0.7187	5.308614	7.215991	0.001526	12.523079		1.87	9.28	9.999237
1.88	9.999237	9.28	0	7.412738	11.078313	0.7187	5.308614	7.237354	0.001526	12.544442		1.88	9.28	9.999237
1.89	9.999237	9.28	0	7.666067	11.13355	0.7187	5.308614	7.258717	0.001526	12.565805		1.89	9.28	9.999237
1.9	9.999237	9.28	0	7.504858	11.13355	0.7187	5.308614	7.283131	0.001526	12.590219		1.9	9.28	9.999237
1.91	9.999237	9.28	0	7.458798	11.174646	0.7187	5.308614	7.304494	0.001526	12.611582		1.91	9.28	9.999237
1.92	9.999237	9.3	0.347222	7.435768	10.572481	0.697337	5.14992	7.325856	-0.535592	11.937133		1.92	9.3	9.999237
1.93	9.999237	9.3	0	6.560633	11.037155	0.697337	5.14992	7.347219	0.001526	12.495613		1.93	9.3	9.999237
1.94	9.999237	9.3	0	7.18244	11.092619	0.697337	5.14992	7.368582	0.001526	12.516976		1.94	9.3	9.999237
1.95	9.999237	9.3	0	7.251529	11.085352	0.697337	5.14992	7.392996	0.001526	12.54139		1.95	9.3	9.999237
1.96	9.999237	9.3	0	7.228499	11.119181	0.697337	5.14992	7.414359	0.001526	12.562753		1.96	9.3	9.999237
1.97	9.999237	9.3	0	7.297589	11.144497	0.697337	5.14992	7.435721	0.001526	12.584115		1.97	9.3	9.999237
1.98	9.999237	9.3	0	7.458798	11.151795	0.697337	5.14992	7.457084	0.001526	12.605478		1.98	9.3	9.999237
1.99	9.999237	9.3	0	7.666067	11.174646	0.697337	5.14992	7.478447	0.001526	12.626841		1.99	9.3	9.999237
2	9.999237	9.3	0	7.18244	11.181747	0.697337	5.14992	7.499809	0.001526	12.648203		2	9.3	9.999237
2.01	9.999237	9.3	0	7.343649	11.233625	0.697337	5.14992	7.521172	0.001526	12.669566		2.01	9.3	9.999237
2.01	9.999237	9.3	0	7.343649	11.233625	0.697337	5.14992	7.521172	0.001526	12.669566		2.01	9.3	9.999237
2.02	9.999237	9.3	0	7.481828	11.233625	0.697337	5.14992	7.542535	0.001526	12.690929		2.02	9.3	9.999237
2.03	9.999237	9.3	0	7.458798	11.237305	0.697337	5.14992	7.566949	0.001526	12.715343		2.03	9.3	9.999237
2.04	9.999237	9.3	0	7.850306	11.2488	0.697337	5.14992	7.588312	0.001526	12.736706		2.04	9.3	9.999237
2.05	9.999237	9.3	0	7.666067	11.285534	0.697337	5.14992	7.609674	0.001526	12.758068		2.05	9.3	9.999237
2.06	9.999237	9.3	0	7.643037	11.330051	0.697337	5.14992	7.631037	0.001526	12.779431		2.06	9.3	9.999237
2.07	9.999237	9.3	0	7.850306	11.326338	0.697337	5.14992	7.652399	0.001526	12.800793		2.07	9.3	9.999237
2.08	9.999237	9.32	0.347222	7.666067	10.799708	0.679026	5.01564	7.673762	-0.459297	12.227054		2.08	9.32	9.999237
2.09	9.999237	9.32	0	6.952141	11.229944	0.679026	5.01564	7.695125	0.001526	12.709239		2.09	9.32	9.999237
