TimeStamp,Reference,Speed,Current,Voltage,Error,Kp x Error,Error Sum / Ti,Td x Delta Err.,PID Output
3.69,9.999237,1.375,2.657071,7.615155,8.63508,8.63508,0.001526,0.001526,8.63508
3.7,9.999237,1.375,2.657071,7.622643,8.63508,8.63508,0.001526,0.001526,8.63508
3.71,9.999237,1.375,2.680101,7.617651,8.63508,8.63508,0.001526,0.001526,8.63508
3.72,9.999237,1.25,2.79525,7.764833,8.766308,8.766308,0.001526,0.001526,8.766308
3.73,9.999237,1.375,2.77222,7.615155,8.63508,8.63508,0.001526,0.001526,8.63508
3.74,9.999237,1.375,2.74919,7.620147,8.63508,8.63508,0.001526,0.001526,8.63508
3.75,9.999237,1.375,2.703131,7.617651,8.63508,8.63508,0.001526,0.001526,8.63508
3.76,9.999237,1.375,2.634041,7.617651,8.63508,8.63508,0.001526,0.001526,8.63508
3.77,9.999237,1.375,2.680101,7.620147,8.63508,8.63508,0.001526,0.001526,8.63508
3.78,9.999237,1.375,2.703131,7.615155,8.63508,8.63508,0.001526,0.001526,8.63508
3.79,9.999237,1.125,2.703131,7.858716,8.900587,8.900587,0.001526,0.001526,8.900587
3.8,9.999237,1.25,2.84131,7.754819,8.766308,8.766308,0.001526,0.001526,8.766308
3.8,9.999237,1.25,2.84131,7.754819,8.766308,8.766308,0.001526,0.001526,8.766308
3.81,9.999237,1.25,2.81828,7.76229,8.766308,8.766308,0.001526,0.001526,8.766308
3.82,9.999237,1.125,2.77222,7.853727,8.900587,8.900587,0.001526,0.001526,8.900587
3.83,9.999237,1.25,2.74919,7.76229,8.766308,8.766308,0.001526,0.001526,8.766308
3.84,9.999237,1.125,2.72616,7.861291,8.900587,8.900587,0.001526,0.001526,8.900587
3.85,9.999237,1.25,2.79525,7.76229,8.766308,8.766308,0.001526,0.001526,8.766308
3.86,9.999237,1.125,2.79525,7.863866,8.900587,8.900587,0.001526,0.001526,8.900587
3.87,9.999237,1.25,2.88737,7.76229,8.766308,8.766308,0.001526,0.001526,8.766308
3.88,9.999237,1.125,2.933429,7.858716,8.900587,8.900587,0.001526,0.001526,8.900587
3.89,9.999237,1.25,2.88737,7.777391,8.766308,8.766308,0.001526,0.001526,8.766308
